,ind,preds,results,time
0,18,[[    0.78689     0.21311]],0,1.2143585681915283
1,79,[[    0.99588   0.0041215]],0,0.282459020614624
2,183,[[    0.99586   0.0041398]],0,0.2774515151977539
3,235,[[    0.72591     0.27409]],0,0.31301045417785645
4,313,[[    0.96609    0.033908]],0,0.2632296085357666
5,391,[[    0.95756    0.042439]],0,0.2814464569091797
6,443,[[     0.8983      0.1017]],0,0.2578465938568115
7,495,[[     0.8926      0.1074]],0,0.23288869857788086
8,575,[[    0.76024     0.23976]],0,0.23737144470214844
9,651,[[    0.99391   0.0060917]],0,0.266279935836792
10,703,[[    0.58623     0.41377]],0,0.25456833839416504
11,781,[[    0.37654     0.62346]],1,0.28638696670532227
12,911,[[    0.99026   0.0097377]],0,0.2615954875946045
13,1023,[[    0.32626     0.67374]],1,0.2551536560058594
14,1095,[[    0.34837     0.65163]],1,0.23880696296691895
15,1223,[[    0.99582   0.0041752]],0,0.2587013244628906
16,1301,[[    0.80139     0.19861]],0,0.2512345314025879
17,1353,[[    0.13479     0.86521]],1,0.2503390312194824
18,1431,[[    0.11401     0.88599]],1,0.2530374526977539
19,1509,[[    0.77205     0.22795]],0,0.24347352981567383
20,1562,[[    0.72763     0.27237]],0,0.25482773780822754
21,1642,[[    0.96728    0.032716]],0,0.2618598937988281
22,1693,[[    0.34157     0.65843]],1,0.2295396327972412
23,1769,[[    0.40544     0.59456]],1,0.25162625312805176
24,1851,[[    0.98103    0.018967]],0,0.25376200675964355
25,2005,[[    0.40663     0.59337]],1,0.2471311092376709
26,2055,[[    0.61534     0.38466]],0,0.2446146011352539
27,2185,[[    0.25548     0.74452]],1,0.23567461967468262
28,2289,[[    0.99686   0.0031403]],0,0.26122212409973145
29,2367,[[    0.96879    0.031212]],0,0.2496182918548584
30,2419,[[    0.75156     0.24844]],0,0.25691676139831543
31,2497,[[    0.75425     0.24575]],0,0.24706125259399414
32,2549,[[    0.95286    0.047138]],0,0.27194666862487793
33,2627,[[    0.79325     0.20675]],0,0.2453293800354004
34,2705,[[    0.16755     0.83245]],1,0.23702001571655273
35,2783,[[     0.1843     0.81571]],1,0.2415761947631836
36,2861,[[    0.68015     0.31985]],0,0.25475287437438965
37,2939,[[    0.53299     0.46701]],0,0.24632811546325684
38,3019,[[    0.43072     0.56928]],1,0.24233245849609375
39,3089,[[    0.96645    0.033549]],0,0.2504079341888428
40,3194,[[    0.95678    0.043221]],0,0.23978257179260254
41,3251,[[    0.42671     0.57329]],1,0.25140380859375
42,3381,[[    0.91318     0.08682]],0,0.2602548599243164
43,3464,[[    0.62791     0.37209]],0,0.2435603141784668
44,3563,[[    0.28493     0.71507]],1,0.2667975425720215
45,3615,[[   0.094933     0.90507]],1,0.256807804107666
46,3693,[[    0.73883     0.26117]],0,0.27097129821777344
47,3773,[[    0.82691     0.17309]],0,0.25255775451660156
48,3875,[[   0.054354     0.94565]],1,0.2848484516143799
49,3927,[[    0.60102     0.39898]],0,0.2737398147583008
50,4031,[[    0.17395     0.82605]],1,0.26101183891296387
51,4083,[[    0.98732    0.012678]],0,0.27619409561157227
52,4135,[[    0.32781     0.67219]],1,0.2615363597869873
53,4187,[[    0.16039     0.83961]],1,0.2871575355529785
54,4239,[[    0.93163    0.068369]],0,0.28299570083618164
55,4317,[[    0.76687     0.23313]],0,0.25875067710876465
56,4369,[[    0.96763     0.03237]],0,0.26384592056274414
57,4421,[[    0.44667     0.55333]],1,0.2411494255065918
58,4577,[[    0.80006     0.19994]],0,0.25889158248901367
59,4655,[[    0.98683    0.013167]],0,0.24135637283325195
60,4707,[[    0.53466     0.46534]],0,0.23378968238830566
61,4837,[[    0.87405     0.12595]],0,0.23667144775390625
62,4915,[[    0.73144     0.26856]],0,0.2501249313354492
63,4993,[[    0.93139    0.068607]],0,0.2647554874420166
64,5045,[[    0.78342     0.21658]],0,0.2438976764678955
65,5121,[[    0.10752     0.89248]],1,0.27113986015319824
66,5201,[[    0.82962     0.17038]],0,0.23927974700927734
67,5253,[[   0.084641     0.91536]],1,0.4025702476501465
68,5310,[[    0.24544     0.75456]],1,0.26958417892456055
69,5409,[[    0.99456   0.0054351]],0,0.2439885139465332
70,5487,[[    0.66112     0.33888]],0,0.2511305809020996
71,5539,[[    0.82328     0.17672]],0,0.23617148399353027
72,5671,[[     0.7693      0.2307]],0,0.24314475059509277
73,5721,[[    0.52278     0.47722]],0,0.24248814582824707
74,5773,[[    0.27819     0.72181]],1,0.25740885734558105
75,5825,[[    0.12303     0.87697]],1,0.2700073719024658
76,5955,[[    0.98719    0.012813]],0,0.23320364952087402
77,6007,[[    0.53844     0.46156]],0,0.23455524444580078
78,6059,[[    0.94495    0.055054]],0,0.251971960067749
79,6116,[[    0.74033     0.25967]],0,0.26944923400878906
80,6215,[[    0.98214    0.017864]],0,0.24872875213623047
81,6293,[[    0.75983     0.24017]],0,0.25670504570007324
82,6371,[[    0.75828     0.24172]],0,0.2514185905456543
83,6449,[[    0.58396     0.41604]],0,0.249420166015625
84,6579,[[    0.74141     0.25859]],0,0.2657334804534912
85,6657,[[    0.63796     0.36204]],0,0.2398519515991211
86,6735,[[    0.71972     0.28028]],0,0.2505199909210205
87,6787,[[    0.92334    0.076658]],0,0.2447819709777832
88,6845,[[    0.96151    0.038491]],0,0.25605297088623047
89,6943,[[    0.89561     0.10439]],0,0.2461097240447998
90,7000,[[    0.50413     0.49587]],0,0.25785112380981445
91,7099,[[    0.93028    0.069722]],0,0.24597764015197754
92,7151,[[    0.88122     0.11878]],0,0.28539609909057617
93,7203,[[    0.10959     0.89041]],1,0.22837042808532715
94,7281,[[     0.1717      0.8283]],1,0.26657581329345703
95,7385,[[    0.99227   0.0077295]],0,0.27312278747558594
96,7489,[[    0.99378   0.0062238]],0,0.25749993324279785
97,7567,[[    0.38856     0.61144]],1,0.2915825843811035
98,7645,[[    0.90789    0.092114]],0,0.2692551612854004
99,7697,[[     0.4279      0.5721]],1,0.27082324028015137
100,7775,[[    0.44902     0.55098]],1,0.2646496295928955
101,7853,[[   0.082581     0.91742]],1,0.2912170886993408
102,7905,[[    0.41292     0.58708]],1,0.2959473133087158
103,7983,[[    0.99731    0.002687]],0,0.258225679397583
104,8139,[[   0.039915     0.96009]],1,0.3381223678588867
105,8217,[[    0.41096     0.58904]],1,0.25163888931274414
106,8321,[[    0.97648    0.023523]],0,0.26242947578430176
107,8399,[[    0.87383     0.12618]],0,0.2431783676147461
108,8607,[[   0.061334     0.93867]],1,0.2684340476989746
109,8685,[[    0.21934     0.78066]],1,0.27315688133239746
110,8763,[[    0.40351     0.59649]],1,0.2735593318939209
111,8815,[[    0.70002     0.29998]],0,0.24692010879516602
112,8893,[[    0.41003     0.58997]],1,0.3201770782470703
113,8997,[[    0.91419    0.085809]],0,0.2643418312072754
114,9075,[[    0.81914     0.18086]],0,0.27272653579711914
115,9127,[[    0.99659   0.0034107]],0,0.2604036331176758
116,9257,[[   0.075555     0.92445]],1,0.254244327545166
117,9335,[[    0.23302     0.76698]],1,0.28041839599609375
118,9439,[[    0.67322     0.32678]],0,0.2642803192138672
119,9569,[[    0.73279     0.26721]],0,0.24995040893554688
120,9621,[[    0.20653     0.79347]],1,0.2536048889160156
121,9699,[[    0.62663     0.37337]],0,0.25702619552612305
122,9803,[[    0.11426     0.88574]],1,0.23277544975280762
123,9855,[[    0.85837     0.14163]],0,0.2412564754486084
124,9933,[[     0.8286      0.1714]],0,0.24844789505004883
125,10011,[[    0.50857     0.49143]],0,0.2775747776031494
126,10143,[[    0.77845     0.22155]],0,0.2541782855987549
127,10241,[[    0.81918     0.18082]],0,0.2380053997039795
128,10323,[[    0.22709     0.77291]],1,0.23739051818847656
129,10401,[[    0.11161     0.88839]],1,0.23757362365722656
130,10453,[[    0.41867     0.58133]],1,0.2721259593963623
131,10531,[[    0.88139     0.11861]],0,0.2441244125366211
132,10586,[[    0.65959     0.34041]],0,0.26198840141296387
133,10713,[[    0.15669     0.84331]],1,0.2573659420013428
134,10791,[[    0.21513     0.78487]],1,0.2645704746246338
135,10921,[[     0.2505      0.7495]],1,0.2608945369720459
136,10973,[[    0.60197     0.39803]],0,0.24100041389465332
137,11025,[[    0.39612     0.60388]],1,0.25946807861328125
138,11155,[[    0.96252     0.03748]],0,0.2552218437194824
139,11233,[[    0.99463   0.0053658]],0,0.25950098037719727
140,11311,[[    0.36233     0.63767]],1,0.23147845268249512
141,11363,[[    0.69739     0.30261]],0,0.24026203155517578
142,11444,[[    0.91971    0.080288]],0,0.28319716453552246
143,11518,[[  0.0076929     0.99231]],1,0.26510071754455566
144,11597,[[ 6.4867e-05     0.99994]],1,0.34607410430908203
145,11649,[[  0.0012534     0.99875]],1,0.2767014503479004
146,11805,[[  0.0008245     0.99918]],1,0.32372522354125977
147,11857,[[ 0.00091298     0.99909]],1,0.28987956047058105
148,11909,[[ 8.8486e-05     0.99991]],1,0.26891160011291504
149,12039,[[ 0.00024679     0.99975]],1,0.2882802486419678
150,12117,[[ 0.00025435     0.99975]],1,0.2974734306335449
151,12169,[[ 4.6036e-05     0.99995]],1,0.28080034255981445
152,12273,[[ 7.4702e-05     0.99993]],1,0.2703537940979004
153,12325,[[  0.0006552     0.99934]],1,0.32027125358581543
154,12454,[[ 1.9657e-05     0.99998]],1,0.24718642234802246
155,12533,[[ 0.00013199     0.99987]],1,0.2514042854309082
156,12611,[[ 4.9173e-05     0.99995]],1,0.322490930557251
157,12767,[[ 6.7976e-05     0.99993]],1,0.25458288192749023
158,12847,[[ 8.8979e-05     0.99991]],1,0.26432085037231445
159,12975,[[ 0.00065948     0.99934]],1,0.24914336204528809
160,13083,[[  0.0085662     0.99143]],1,0.25966763496398926
161,13161,[[   0.026915     0.97309]],1,0.26973438262939453
162,13213,[[   0.036326     0.96367]],1,0.2750089168548584
163,13365,[[   0.052368     0.94763]],1,0.2620515823364258
164,13417,[[    0.09077     0.90923]],1,0.2503085136413574
165,13495,[[   0.088634     0.91137]],1,0.25511908531188965
166,13573,[[   0.029399      0.9706]],1,0.26434826850891113
167,13625,[[    0.67331     0.32669]],0,0.25716543197631836
168,13703,[[   0.011915     0.98809]],1,0.2685246467590332
169,13755,[[    0.27236     0.72764]],1,0.24157357215881348
170,13887,[[ 0.00017284     0.99983]],1,0.24818921089172363
171,14041,[[    0.03664     0.96336]],1,0.2663285732269287
172,14093,[[    0.99191   0.0080914]],0,0.2502000331878662
173,14249,[[    0.26257     0.73743]],1,0.2590630054473877
174,14327,[[ 0.00099398     0.99901]],1,0.27357912063598633
175,14485,[[  0.0002137     0.99979]],1,0.25801944732666016
176,14613,[[ 7.7135e-05     0.99992]],1,0.32524991035461426
177,14668,[[ 0.00020449      0.9998]],1,0.24343156814575195
178,14768,[[  1.681e-05     0.99998]],1,0.24695706367492676
179,14824,[[ 0.00012188     0.99988]],1,0.24190425872802734
180,14925,[[ 0.00037799     0.99962]],1,0.25278282165527344
181,14977,[[ 0.00020509     0.99979]],1,0.33217477798461914
182,15029,[[   0.007803      0.9922]],1,0.26597094535827637
183,15081,[[ 0.00031939     0.99968]],1,0.31053972244262695
184,15133,[[ 0.00058081     0.99942]],1,0.2342541217803955
185,15237,[[  0.0047971      0.9952]],1,0.2337632179260254
186,15315,[[ 3.1746e-05     0.99997]],1,0.24877524375915527
187,15367,[[ 8.2804e-06     0.99999]],1,0.24579215049743652
188,15419,[[ 0.00014762     0.99985]],1,0.23900723457336426
189,15601,[[ 0.00025563     0.99974]],1,0.27507925033569336
190,15679,[[ 0.00012586     0.99987]],1,0.2877955436706543
191,15731,[[ 1.2988e-05     0.99999]],1,0.30098915100097656
192,15783,[[ 0.00025342     0.99975]],1,0.27959346771240234
193,15837,[[ 0.00010095      0.9999]],1,0.28714847564697266
194,15887,[[  0.0012931     0.99871]],1,0.266282320022583
195,15965,[[ 0.00010516     0.99989]],1,0.2721569538116455
196,16069,[[ 0.00031301     0.99969]],1,0.27674245834350586
197,16147,[[  0.0015646     0.99844]],1,0.2749295234680176
198,16282,[[ 0.00051255     0.99949]],1,0.28201794624328613
199,16433,[[ 3.9605e-05     0.99996]],1,0.2840151786804199
200,16537,[[ 3.2711e-05     0.99997]],1,0.2735724449157715
201,16589,[[ 4.7623e-05     0.99995]],1,0.23725056648254395
202,16689,[[ 1.4973e-05     0.99998]],1,0.25023674964904785
203,16843,[[ 1.8371e-05     0.99998]],1,0.23999452590942383
204,16901,[[ 7.7703e-05     0.99992]],1,0.2487790584564209
205,17057,[[ 0.00059382     0.99941]],1,0.26146650314331055
206,17114,[[ 4.6471e-05     0.99995]],1,0.2531771659851074
207,17251,[[  0.0010142     0.99899]],1,0.28026747703552246
208,17372,[[  0.0001188     0.99988]],1,0.2473154067993164
209,17499,[[  0.0087337     0.99127]],1,0.24428653717041016
210,17572,[[  1.471e-05     0.99999]],1,0.2429826259613037
211,17629,[[  0.0012788     0.99872]],1,0.25031566619873047
212,17733,[[ 7.2229e-05     0.99993]],1,0.26575207710266113
213,17811,[[ 5.6753e-05     0.99994]],1,0.23342227935791016
214,17866,[[ 0.00018235     0.99982]],1,0.24793744087219238
215,17996,[[  0.0020332     0.99797]],1,0.2480621337890625
216,18097,[[ 8.6184e-06     0.99999]],1,0.26380348205566406
217,18205,[[  0.0009181     0.99908]],1,0.25090837478637695
218,18305,[[ 0.00018993     0.99981]],1,0.25484323501586914
219,18435,[[ 6.7667e-05     0.99993]],1,0.24427080154418945
220,18487,[[ 0.00016853     0.99983]],1,0.26377272605895996
221,18617,[[ 0.00024273     0.99976]],1,0.26094675064086914
222,18695,[[  0.0021474     0.99785]],1,0.25817346572875977
223,18794,[[  7.847e-05     0.99992]],1,0.25142359733581543
224,18881,[[ 9.6838e-05      0.9999]],1,0.2566189765930176
225,18981,[[  0.0001105     0.99989]],1,0.26201772689819336
226,19111,[[  0.0060816     0.99392]],1,0.25487399101257324
227,19241,[[  0.0054294     0.99457]],1,0.2510223388671875
228,19293,[[   0.016913     0.98309]],1,0.25005435943603516
229,19345,[[  0.0036048      0.9964]],1,0.2559225559234619
230,19423,[[  0.0026195     0.99738]],1,0.2437877655029297
231,19475,[[   0.083637     0.91636]],1,0.2976372241973877
232,19556,[[   0.052108     0.94789]],1,0.25699853897094727
233,19631,[[   0.035669     0.96433]],1,0.23783659934997559
234,19735,[[  0.0016601     0.99834]],1,0.2569313049316406
235,19845,[[    0.16061     0.83939]],1,0.3401827812194824
236,19969,[[   0.014021     0.98598]],1,0.2559225559234619
237,20047,[[ 0.00052182     0.99948]],1,0.3715360164642334
238,20099,[[    0.17148     0.82852]],1,0.2304544448852539
239,20203,[[  0.0018466     0.99815]],1,0.27530646324157715
240,20333,[[  0.0011514     0.99885]],1,0.26107096672058105
241,20411,[[    0.13149     0.86851]],1,0.2576463222503662
242,20491,[[   0.017397      0.9826]],1,0.25249719619750977
243,20543,[[   0.004938     0.99506]],1,0.2808873653411865
244,20593,[[    0.12834     0.87166]],1,0.2819793224334717
245,20675,[[   0.097894     0.90211]],1,0.3364551067352295
246,20749,[[ 0.00080761     0.99919]],1,0.2821805477142334
247,20827,[[  0.0031558     0.99684]],1,0.2716331481933594
248,20931,[[ 0.00010416      0.9999]],1,0.27387499809265137
249,21009,[[   0.015125     0.98487]],1,0.24327301979064941
250,21087,[[   0.093305     0.90669]],1,0.26419830322265625
251,21139,[[  0.0033713     0.99663]],1,0.24692940711975098
252,21191,[[  0.0044855     0.99551]],1,0.271437406539917
253,21295,[[   0.014199      0.9858]],1,0.25006771087646484
254,21347,[[    0.20739     0.79261]],1,0.2739083766937256
255,21402,[[   0.002239     0.99776]],1,0.24396991729736328
256,21470,[[  0.0005337     0.99947]],1,0.25854015350341797
257,21583,[[  0.0014747     0.99853]],1,0.25159239768981934
258,21633,[[   0.002232     0.99777]],1,0.26951050758361816
259,21711,[[   0.028596      0.9714]],1,0.2485218048095703
260,21789,[[  0.0014648     0.99854]],1,0.2538414001464844
261,21867,[[  0.0022017      0.9978]],1,0.2628746032714844
262,21945,[[  0.0010896     0.99891]],1,0.25956225395202637
263,22023,[[ 0.00041587     0.99958]],1,0.2571554183959961
264,22101,[[    0.01452     0.98548]],1,0.2439734935760498
265,22153,[[   0.079083     0.92092]],1,0.25093698501586914
266,22231,[[  0.0024853     0.99751]],1,0.25873470306396484
267,22283,[[  0.0065369     0.99346]],1,0.25721168518066406
268,22361,[[  0.0091328     0.99087]],1,0.2504146099090576
269,22413,[[   0.001276     0.99872]],1,0.24323415756225586
270,22465,[[ 0.00040851     0.99959]],1,0.2916741371154785
271,22517,[[   0.092293     0.90771]],1,0.25782275199890137
272,22621,[[  0.0023908     0.99761]],1,0.24778270721435547
273,22673,[[ 0.00089581      0.9991]],1,0.2523627281188965
274,22811,[[   0.018019     0.98198]],1,0.24593067169189453
275,22874,[[   0.012798      0.9872]],1,0.22370481491088867
276,22985,[[    0.02306     0.97694]],1,0.23905134201049805
277,23059,[[   0.043839     0.95616]],1,0.24563336372375488
278,23167,[[   0.011532     0.98847]],1,0.2482914924621582
279,23245,[[  0.0010326     0.99897]],1,0.2604846954345703
280,23323,[[  0.0090676     0.99093]],1,0.26392436027526855
281,23375,[[    0.22457     0.77543]],1,0.2683861255645752
282,23427,[[   0.015016     0.98498]],1,0.24454617500305176
283,23531,[[    0.24579     0.75421]],1,0.2522013187408447
284,23583,[[   0.001659     0.99834]],1,0.36716246604919434
285,23739,[[   0.010445     0.98956]],1,0.23505759239196777
286,23869,[[ 0.00043643     0.99956]],1,0.25641798973083496
287,23947,[[ 0.00092807     0.99907]],1,0.2524430751800537
288,24051,[[  0.0050827     0.99492]],1,0.2823624610900879
289,24213,[[  0.0078332     0.99217]],1,0.2807340621948242
290,24311,[[    0.02225     0.97775]],1,0.26377439498901367
291,24389,[[  0.0038706     0.99613]],1,0.264298677444458
292,24519,[[  0.0025454     0.99745]],1,0.28324007987976074
293,24623,[[  0.0034246     0.99658]],1,0.2687685489654541
294,24675,[[  0.0038159     0.99618]],1,0.27735400199890137
295,24761,[[  0.0099796     0.99002]],1,0.30417895317077637
296,24833,[[   0.011803      0.9882]],1,0.2660841941833496
297,24911,[[   0.017701      0.9823]],1,0.24429726600646973
298,25013,[[   0.091164     0.90884]],1,0.2565572261810303
299,25065,[[  0.0034313     0.99657]],1,0.2479231357574463
300,25169,[[ 0.00078927     0.99921]],1,0.25516796112060547
301,25230,[[  0.0020907     0.99791]],1,0.2558176517486572
302,25344,[[ 0.00037874     0.99962]],1,0.25937771797180176
303,25418,[[   0.018893     0.98111]],1,0.259230375289917
304,25507,[[   0.014585     0.98542]],1,0.24491262435913086
305,25637,[[    0.08524     0.91476]],1,0.2547299861907959
306,25741,[[   0.014301      0.9857]],1,0.24370598793029785
307,25923,[[   0.065631     0.93437]],1,0.2634315490722656
308,26001,[[   0.043464     0.95654]],1,0.23870849609375
309,26079,[[   0.043732     0.95627]],1,0.2499561309814453
310,26211,[[ 0.00039542      0.9996]],1,0.2861974239349365
311,26313,[[ 9.2772e-05     0.99991]],1,0.24525713920593262
312,26365,[[ 0.00066531     0.99933]],1,0.24283289909362793
313,26442,[[  0.0014113     0.99859]],1,0.24808526039123535
314,26547,[[ 5.4898e-05     0.99995]],1,0.2331247329711914
315,26625,[[  0.0015616     0.99844]],1,0.2685878276824951
316,26677,[[ 0.00023521     0.99976]],1,0.2626199722290039
317,26784,[[ 0.00013495     0.99987]],1,0.2610330581665039
318,26845,[[  0.0027188     0.99728]],1,0.2694051265716553
319,26913,[[    0.90414    0.095864]],0,0.28977417945861816
320,27067,[[   0.009606     0.99039]],1,0.24669718742370605
321,27171,[[    0.78897     0.21103]],0,0.3145558834075928
322,27223,[[    0.22834     0.77166]],1,0.24693083763122559
323,27327,[[    0.19454     0.80546]],1,0.25022268295288086
324,27431,[[  0.0053876     0.99461]],1,0.26294827461242676
325,27483,[[    0.16669     0.83331]],1,0.2502152919769287
326,27577,[[  0.0016577     0.99834]],1,0.24213051795959473
327,27668,[[   0.005889     0.99411]],1,0.2578744888305664
328,27769,[[   0.070701      0.9293]],1,0.2390429973602295
329,27847,[[   0.024876     0.97512]],1,0.25148868560791016
330,27899,[[    0.43351     0.56649]],1,0.23661112785339355
331,27977,[[    0.03031     0.96969]],1,0.2391953468322754
332,28081,[[    0.13647     0.86353]],1,0.25893354415893555
333,28133,[[  0.0027112     0.99729]],1,0.27597904205322266
334,28211,[[ 0.00082124     0.99918]],1,0.23502016067504883
335,28375,[[     0.3542      0.6458]],1,0.25556230545043945
336,28471,[[   0.013135     0.98686]],1,0.2942626476287842
337,28549,[[   0.027639     0.97236]],1,0.2861037254333496
338,28679,[[  0.0046871     0.99531]],1,0.2754228115081787
339,28782,[[  0.0064016      0.9936]],1,0.2669203281402588
340,28835,[[  0.0071959      0.9928]],1,0.2821342945098877
341,28887,[[   0.013068     0.98693]],1,0.2730095386505127
342,28994,[[   0.013628     0.98637]],1,0.27248549461364746
343,29173,[[ 8.4757e-05     0.99992]],1,0.27760934829711914
344,29251,[[ 2.3727e-05     0.99998]],1,0.2629280090332031
345,29303,[[  8.078e-05     0.99992]],1,0.26183629035949707
346,29384,[[ 2.5074e-05     0.99997]],1,0.249802827835083
347,29459,[[ 3.3145e-05     0.99997]],1,0.25482869148254395
348,29537,[[ 9.2797e-05     0.99991]],1,0.26881861686706543
