,ind,preds,results,time
0,58,[[    0.98502    0.014983]],0,1.1922919750213623
1,201,[[    0.95562    0.044379]],0,0.2643709182739258
2,301,[[    0.99441   0.0055895]],0,0.2828845977783203
3,351,[[   0.044729     0.95527]],1,0.2643744945526123
4,401,[[    0.14689     0.85311]],1,0.28729796409606934
5,501,[[    0.57226     0.42774]],0,0.2737274169921875
6,553,[[    0.98157    0.018427]],0,0.4180934429168701
7,704,[[    0.95314    0.046855]],0,0.2921113967895508
8,801,[[    0.55988     0.44012]],0,0.42032933235168457
9,851,[[    0.73548     0.26452]],0,0.39963531494140625
10,1001,[[    0.11384     0.88616]],1,0.5553162097930908
11,1051,[[    0.91269    0.087309]],0,0.9889771938323975
12,1157,[[    0.99408   0.0059175]],0,0.6879515647888184
13,1324,[[    0.76133     0.23867]],0,0.36193108558654785
14,1405,[[    0.93226    0.067743]],0,0.3729557991027832
15,1501,[[    0.99721   0.0027851]],0,0.2755165100097656
16,1601,[[    0.99956  0.00044433]],0,0.26223278045654297
17,1654,[[    0.99999  1.3381e-05]],0,0.27348780632019043
18,1751,[[    0.99807   0.0019284]],0,0.2913377285003662
19,1851,[[    0.99857   0.0014338]],0,0.2567863464355469
20,1901,[[    0.99679   0.0032088]],0,0.26416468620300293
21,2055,[[    0.98821    0.011788]],0,0.2659800052642822
22,2151,[[     0.9978   0.0021951]],0,0.26004719734191895
23,2201,[[     0.9955    0.004504]],0,0.25506591796875
24,2301,[[    0.99169   0.0083138]],0,0.26172757148742676
25,2351,[[    0.99863   0.0013652]],0,0.26483798027038574
26,2451,[[    0.99969  0.00030696]],0,0.27354001998901367
27,2601,[[     0.9976   0.0024015]],0,0.3302013874053955
28,2651,[[    0.99964  0.00035556]],0,0.26865458488464355
29,2753,[[    0.98197     0.01803]],0,0.2628049850463867
30,2851,[[    0.99895   0.0010495]],0,0.26262784004211426
31,3001,[[    0.99397   0.0060345]],0,0.25742578506469727
32,3101,[[    0.99815   0.0018467]],0,0.24940156936645508
33,3251,[[    0.99073   0.0092653]],0,0.25051450729370117
34,3351,[[    0.89086     0.10914]],0,0.24941253662109375
35,3401,[[    0.97519    0.024807]],0,0.25759243965148926
36,3501,[[    0.99285    0.007154]],0,0.28050994873046875
37,3551,[[    0.99539   0.0046077]],0,0.27555322647094727
38,3601,[[    0.99824    0.001756]],0,0.25745677947998047
39,3751,[[    0.99318   0.0068164]],0,0.27338290214538574
40,3850,[[    0.97233    0.027669]],0,0.2538130283355713
41,3901,[[    0.99836   0.0016352]],0,0.26256871223449707
42,3951,[[    0.99663   0.0033688]],0,0.2548646926879883
43,4051,[[    0.76468     0.23532]],0,0.2572047710418701
44,4101,[[     0.9853    0.014703]],0,0.2527952194213867
45,4175,[[    0.99699   0.0030087]],0,0.28836607933044434
46,4253,[[    0.99914  0.00086151]],0,0.26321887969970703
47,4349,[[    0.98963    0.010367]],0,0.24826598167419434
48,4401,[[     0.9947   0.0053036]],0,0.25708580017089844
49,4501,[[     0.9326    0.067404]],0,0.28263306617736816
50,4604,[[    0.90095    0.099046]],0,0.2789735794067383
51,4701,[[    0.98931    0.010691]],0,0.2870936393737793
52,4753,[[    0.99183   0.0081694]],0,0.28136444091796875
53,4851,[[    0.96854     0.03146]],0,0.2766592502593994
54,4951,[[    0.99166   0.0083416]],0,0.3143746852874756
55,5001,[[    0.88486     0.11514]],0,0.2682008743286133
56,5053,[[    0.95272    0.047283]],0,0.3490161895751953
57,5151,[[    0.88602     0.11398]],0,0.2819552421569824
58,5253,[[    0.92411    0.075886]],0,0.24124598503112793
59,5351,[[    0.84723     0.15277]],0,0.24339914321899414
60,5451,[[     0.9719    0.028104]],0,0.24628949165344238
61,5651,[[    0.97663    0.023367]],0,0.2590503692626953
62,5701,[[    0.99503   0.0049685]],0,0.24663901329040527
63,5801,[[    0.96092    0.039078]],0,0.29745912551879883
64,5951,[[    0.81247     0.18753]],0,0.2404181957244873
65,6101,[[    0.98723    0.012772]],0,0.24933123588562012
66,6151,[[    0.99699   0.0030107]],0,0.24869394302368164
67,6201,[[    0.90346    0.096544]],0,0.267620325088501
68,6301,[[    0.80258     0.19742]],0,0.2640647888183594
69,6451,[[    0.88362     0.11638]],0,0.2633974552154541
70,6503,[[    0.96523    0.034767]],0,0.2319793701171875
71,6601,[[    0.97009    0.029906]],0,0.26927757263183594
72,6651,[[    0.96175    0.038245]],0,0.2784390449523926
73,6747,[[    0.67715     0.32285]],0,0.24471664428710938
74,6801,[[    0.89054     0.10946]],0,0.2605006694793701
75,6901,[[    0.67085     0.32915]],0,0.23972010612487793
76,6953,[[     0.9114    0.088596]],0,0.25565624237060547
77,7051,[[    0.88088     0.11912]],0,0.27814364433288574
78,7151,[[    0.97664    0.023363]],0,0.2449805736541748
79,7351,[[    0.90324    0.096761]],0,0.26316237449645996
80,7501,[[    0.96357    0.036434]],0,0.3027923107147217
81,7551,[[    0.67052     0.32948]],0,0.26133012771606445
82,7751,[[    0.94821    0.051789]],0,0.2664933204650879
83,7851,[[    0.89202     0.10798]],0,0.2586188316345215
84,7951,[[    0.97785     0.02215]],0,0.2643160820007324
85,8001,[[    0.94274    0.057265]],0,0.25092601776123047
86,8101,[[    0.61201     0.38799]],0,0.26900577545166016
87,8197,[[    0.98393     0.01607]],0,0.270611047744751
88,8301,[[    0.80411     0.19589]],0,0.25012636184692383
89,8401,[[    0.89938     0.10062]],0,0.2765219211578369
90,8501,[[    0.76554     0.23446]],0,0.2555203437805176
91,8601,[[    0.97788    0.022122]],0,0.26404619216918945
92,8651,[[    0.99595   0.0040469]],0,0.2759833335876465
93,8801,[[    0.92801    0.071993]],0,0.2536277770996094
94,8851,[[    0.81377     0.18623]],0,0.264570951461792
95,8951,[[    0.96956    0.030441]],0,0.2640347480773926
96,9151,[[    0.98205    0.017949]],0,0.2649998664855957
97,9201,[[    0.99359   0.0064081]],0,0.28276991844177246
98,9301,[[    0.98175    0.018246]],0,0.28280210494995117
99,9351,[[    0.98947    0.010525]],0,0.2870035171508789
100,9451,[[    0.99797    0.002034]],0,0.2778027057647705
101,9501,[[    0.96842    0.031579]],0,0.27991342544555664
102,9700,[[    0.85371     0.14629]],0,0.2712552547454834
103,9751,[[    0.56418     0.43582]],0,0.2772536277770996
104,9801,[[    0.99359   0.0064065]],0,0.2804529666900635
105,9901,[[    0.87434     0.12566]],0,0.2784233093261719
106,10001,[[    0.94671    0.053288]],0,0.30272865295410156
107,10101,[[    0.92661    0.073392]],0,0.26343607902526855
108,10245,[[    0.99782   0.0021792]],0,0.2746012210845947
109,10451,[[    0.97099    0.029014]],0,0.2716217041015625
110,10520,[[    0.99464     0.00536]],0,0.22390079498291016
111,10615,[[    0.14943     0.85057]],1,0.24146413803100586
112,10695,[[    0.94478     0.05522]],0,0.26516127586364746
113,10751,[[    0.67235     0.32765]],0,0.2555055618286133
114,10845,[[     0.9947   0.0053013]],0,0.2572591304779053
115,10901,[[    0.99955  0.00044957]],0,0.27782368659973145
116,11025,[[    0.99987  0.00013065]],0,0.24175810813903809
117,11094,[[    0.99967  0.00033081]],0,0.2604517936706543
118,11151,[[    0.99989  0.00011382]],0,0.2510247230529785
119,11351,[[    0.99909   0.0009058]],0,0.27849459648132324
120,11401,[[    0.99993  7.2875e-05]],0,0.24234342575073242
121,11551,[[          1  3.5785e-06]],0,0.26076388359069824
122,11604,[[    0.99984  0.00015814]],0,0.25138139724731445
123,11749,[[    0.99998   1.767e-05]],0,0.27604031562805176
124,11851,[[    0.99992  8.2639e-05]],0,0.2528645992279053
125,11901,[[    0.99999  7.1023e-06]],0,0.24738311767578125
126,12004,[[    0.99981  0.00018666]],0,0.2587141990661621
127,12101,[[          1  1.4792e-06]],0,0.2607400417327881
128,12151,[[    0.99989  0.00010882]],0,0.2658534049987793
129,12201,[[    0.99998  2.1841e-05]],0,0.24309849739074707
130,12351,[[          1  9.4972e-07]],0,0.2627573013305664
131,12454,[[    0.99965  0.00035177]],0,0.28227663040161133
132,12551,[[    0.99999  1.0981e-05]],0,0.26471519470214844
133,12744,[[    0.99996  4.2512e-05]],0,0.25205349922180176
134,12799,[[    0.99788   0.0021152]],0,0.24494004249572754
135,12851,[[    0.99999  1.3385e-05]],0,0.2791860103607178
136,12954,[[          1  2.7946e-06]],0,0.27335095405578613
137,13049,[[    0.99983   0.0001665]],0,0.25063610076904297
