,ind,preds,results,time
0,37,[[    0.99681   0.0031883]],0,1.273904800415039
1,301,[[    0.99603   0.0039657]],0,0.2564980983734131
2,401,[[    0.95692    0.043081]],0,0.2643744945526123
3,451,[[    0.88566     0.11434]],0,0.2597382068634033
4,651,[[    0.99985  0.00014974]],0,0.2583143711090088
5,751,[[    0.99999   1.449e-05]],0,0.25522899627685547
6,801,[[    0.95703    0.042966]],0,0.2760624885559082
7,901,[[    0.90933    0.090666]],0,0.2671811580657959
8,1001,[[    0.58062     0.41938]],0,0.27101778984069824
9,1101,[[   0.094368     0.90563]],1,0.29618310928344727
10,1151,[[    0.82615     0.17385]],0,0.2613105773925781
11,1251,[[    0.98678    0.013216]],0,0.24965476989746094
12,1351,[[  0.0011391     0.99886]],1,0.27915000915527344
13,1401,[[   0.002679     0.99732]],1,0.26862263679504395
14,1451,[[ 0.00014193     0.99986]],1,0.27152109146118164
15,1501,[[    0.68496     0.31504]],0,0.2716100215911865
16,1652,[[     0.6948      0.3052]],0,0.28531694412231445
17,1751,[[ 0.00031346     0.99969]],1,0.2608315944671631
18,1801,[[   0.037018     0.96298]],1,0.299022912979126
19,1901,[[    0.21489     0.78511]],1,0.2732734680175781
20,1951,[[   0.041222     0.95878]],1,0.26366758346557617
21,2001,[[    0.00444     0.99556]],1,0.2695198059082031
22,2101,[[     0.0727      0.9273]],1,0.24955010414123535
23,2151,[[    0.35256     0.64744]],1,0.2591688632965088
24,2201,[[    0.51237     0.48763]],0,0.33222389221191406
25,2401,[[    0.14147     0.85853]],1,0.2605099678039551
26,2451,[[  0.0018047      0.9982]],1,0.2759549617767334
27,2551,[[  0.0056518     0.99435]],1,0.32047247886657715
28,2651,[[ 0.00014346     0.99986]],1,0.3515968322753906
29,2701,[[  0.0006714     0.99933]],1,0.2770111560821533
30,2850,[[  0.0010628     0.99894]],1,0.2697153091430664
31,2904,[[  0.0014986      0.9985]],1,0.2842419147491455
32,2955,[[   0.054749     0.94525]],1,0.2769432067871094
33,3007,[[   0.001966     0.99803]],1,0.28486013412475586
34,3124,[[ 2.0028e-05     0.99998]],1,0.26468920707702637
35,3200,[[ 0.00034734     0.99965]],1,0.2656564712524414
36,3274,[[   0.017513     0.98249]],1,0.27448296546936035
37,3423,[[ 0.00033652     0.99966]],1,0.23791837692260742
38,3524,[[  0.0006556     0.99934]],1,0.24961090087890625
39,3574,[[  0.0026657     0.99733]],1,0.2540714740753174
40,3624,[[   0.001021     0.99898]],1,0.23939299583435059
41,3800,[[    0.36495     0.63505]],1,0.2491168975830078
42,3874,[[  0.0027134     0.99729]],1,0.25069761276245117
43,3973,[[   0.001345     0.99865]],1,0.2577226161956787
44,4044,[[ 0.00027692     0.99972]],1,0.25194644927978516
45,4150,[[  0.0013937     0.99861]],1,0.28711795806884766
46,4253,[[ 0.00036321     0.99964]],1,0.2694664001464844
47,4354,[[  0.0015954      0.9984]],1,0.268815279006958
48,4405,[[ 5.3245e-05     0.99995]],1,0.26177334785461426
49,4524,[[ 9.6888e-06     0.99999]],1,0.25104260444641113
50,4594,[[  0.0010867     0.99891]],1,0.25411033630371094
51,4655,[[ 2.7447e-05     0.99997]],1,0.25203919410705566
52,4850,[[ 0.00062334     0.99938]],1,0.26898765563964844
53,4955,[[ 0.00014807     0.99985]],1,0.2805795669555664
54,5055,[[ 8.4404e-05     0.99992]],1,0.2870452404022217
55,5200,[[ 0.00023794     0.99976]],1,0.2555263042449951
56,5305,[[  0.0012089     0.99879]],1,0.2384953498840332
