,ind,preds,results,time
0,36,[[    0.99999  9.9136e-06]],0,1.2494845390319824
1,101,[[    0.90012    0.099881]],0,0.28031229972839355
2,201,[[    0.99991   9.476e-05]],0,0.29107022285461426
3,351,[[   0.037853     0.96215]],1,0.29660701751708984
4,451,[[    0.99917  0.00083307]],0,0.3447551727294922
5,501,[[    0.43827     0.56173]],1,0.29592180252075195
6,551,[[    0.65881     0.34119]],0,0.3111147880554199
7,651,[[    0.96958    0.030421]],0,0.2873532772064209
8,705,[[    0.99836    0.001635]],0,0.2932088375091553
9,901,[[    0.94651    0.053495]],0,0.2797276973724365
10,1051,[[    0.97872    0.021283]],0,0.32981181144714355
11,1151,[[    0.44667     0.55333]],1,0.26786303520202637
12,1251,[[  0.0029861     0.99701]],1,0.26151394844055176
13,1303,[[    0.45865     0.54135]],1,0.26221680641174316
14,1401,[[    0.84286     0.15714]],0,0.2843892574310303
15,1501,[[    0.78933     0.21067]],0,0.27380990982055664
16,1651,[[    0.98835    0.011646]],0,0.2594115734100342
17,1701,[[    0.91581    0.084194]],0,0.2888185977935791
18,1803,[[    0.89658     0.10342]],0,0.2673377990722656
19,1901,[[   0.039962     0.96004]],1,0.2927968502044678
20,2054,[[    0.99987  0.00013393]],0,0.2590179443359375
21,2151,[[    0.99878   0.0012211]],0,0.2579469680786133
22,2351,[[   0.078706     0.92129]],1,0.265714168548584
23,2501,[[    0.99957  0.00043153]],0,0.2745015621185303
24,2553,[[    0.35915     0.64085]],1,0.28026461601257324
25,2651,[[    0.12654     0.87346]],1,0.289034366607666
26,2801,[[    0.99775   0.0022507]],0,0.2754194736480713
27,2851,[[   0.091524     0.90848]],1,0.27147555351257324
28,2951,[[    0.99952  0.00048408]],0,0.27016639709472656
29,3051,[[    0.26103     0.73897]],1,0.27889513969421387
30,3144,[[    0.99644   0.0035556]],0,0.259000301361084
31,3206,[[    0.90829    0.091711]],0,0.2829749584197998
32,3351,[[    0.92588    0.074118]],0,0.27695679664611816
33,3451,[[    0.43448     0.56552]],1,0.2793858051300049
34,3525,[[    0.87025     0.12975]],0,0.2720324993133545
35,3601,[[    0.95319    0.046813]],0,0.2697794437408447
36,3651,[[    0.99666   0.0033378]],0,0.28996920585632324
37,3875,[[    0.90138    0.098624]],0,0.28223085403442383
38,4001,[[     0.9996  0.00040427]],0,0.27777552604675293
39,4101,[[    0.39224     0.60776]],1,0.2644073963165283
40,4201,[[    0.85376     0.14624]],0,0.2504305839538574
41,4251,[[    0.90982    0.090176]],0,0.2468259334564209
42,4355,[[    0.32203     0.67797]],1,0.2828061580657959
43,4499,[[ 1.2538e-05     0.99999]],1,0.26688337326049805
44,4557,[[ 2.7081e-06           1]],1,0.27288389205932617
45,4651,[[  5.038e-07           1]],1,0.27253031730651855
46,4701,[[ 9.9411e-07           1]],1,0.28649353981018066
47,4901,[[ 1.5807e-06           1]],1,0.2978794574737549
48,5023,[[ 5.1168e-08           1]],1,0.2711505889892578
49,5105,[[ 4.9337e-06           1]],1,0.2924964427947998
50,5211,[[ 1.9884e-07           1]],1,0.30580687522888184
51,5301,[[ 6.1547e-06     0.99999]],1,0.2928197383880615
52,5424,[[ 7.9929e-07           1]],1,0.2647223472595215
53,5499,[[  3.137e-08           1]],1,0.2823677062988281
54,5551,[[ 1.6487e-07           1]],1,0.32977747917175293
55,5648,[[ 1.1544e-07           1]],1,0.2798500061035156
56,5701,[[ 1.9306e-07           1]],1,0.28623485565185547
57,5854,[[ 1.3588e-06           1]],1,0.27004551887512207
58,5913,[[ 6.0478e-08           1]],1,0.25613927841186523
59,6001,[[ 8.2432e-10           1]],1,0.24670124053955078
60,6072,[[ 1.9506e-09           1]],1,0.25093913078308105
61,6148,[[ 1.8206e-11           1]],1,0.25237441062927246
62,6248,[[ 7.2574e-11           1]],1,0.2696199417114258
63,6398,[[    0.75402     0.24598]],0,0.26085424423217773
64,6451,[[ 3.1759e-05     0.99997]],1,0.2839169502258301
65,6548,[[  1.616e-08           1]],1,0.278688907623291
66,6651,[[ 1.4717e-05     0.99999]],1,0.26064109802246094
67,6704,[[ 0.00016356     0.99984]],1,0.2698500156402588
68,6803,[[ 0.00016725     0.99983]],1,0.2783036231994629
69,6854,[[  0.0015038      0.9985]],1,0.2802622318267822
70,7001,[[ 7.1861e-06     0.99999]],1,0.2716672420501709
71,7122,[[  0.0028142     0.99719]],1,0.28746914863586426
72,7251,[[ 2.6581e-06           1]],1,0.270388126373291
73,7347,[[ 3.7133e-10           1]],1,0.2805595397949219
74,7401,[[  2.555e-10           1]],1,0.26895880699157715
75,7451,[[ 1.3555e-07           1]],1,0.2798757553100586
76,7601,[[ 1.6336e-09           1]],1,0.27332568168640137
77,7746,[[ 2.8941e-09           1]],1,0.25194835662841797
78,7946,[[ 0.00066107     0.99934]],1,0.2582211494445801
79,8096,[[  0.0019381     0.99806]],1,0.29378414154052734
80,8151,[[  0.0032877     0.99671]],1,0.2735445499420166
81,8201,[[ 0.00010268      0.9999]],1,0.27366185188293457
82,8375,[[  1.552e-05     0.99998]],1,0.2654910087585449
83,8446,[[ 1.6587e-05     0.99998]],1,0.2766225337982178
84,8576,[[ 1.3343e-10           1]],1,0.260206937789917
85,8646,[[ 6.5985e-06     0.99999]],1,0.26894235610961914
86,8696,[[ 2.5502e-08           1]],1,0.2639884948730469
87,8910,[[ 3.5409e-08           1]],1,0.26818346977233887
