,ind,preds,results,time
0,18,[[ 8.1188e-05     0.99992]],1,1.193016767501831
1,100,[[ 0.00088623     0.99911]],1,0.32977962493896484
2,200,[[ 0.00093918     0.99906]],1,0.2586185932159424
3,305,[[ 2.4565e-05     0.99998]],1,0.26759934425354004
4,474,[[    0.23215     0.76785]],1,0.26637744903564453
5,603,[[  0.0005118     0.99949]],1,0.27688145637512207
6,708,[[ 0.00025364     0.99975]],1,0.2799859046936035
7,885,[[  0.0019416     0.99806]],1,0.24862980842590332
8,945,[[  0.0006714     0.99933]],1,0.2537956237792969
9,1041,[[   0.057968     0.94203]],1,0.24118852615356445
10,1197,[[    0.12982     0.87018]],1,0.27211475372314453
11,1249,[[    0.12401     0.87599]],1,0.24148917198181152
12,1327,[[    0.76992     0.23008]],0,0.24588370323181152
13,1405,[[     0.0223      0.9777]],1,0.2550666332244873
14,1500,[[    0.28561     0.71439]],1,0.24537348747253418
15,1694,[[     0.1051      0.8949]],1,0.23823237419128418
16,1769,[[    0.48802     0.51198]],1,0.24543046951293945
17,1847,[[    0.02235     0.97765]],1,0.2369368076324463
18,1925,[[  0.0086802     0.99132]],1,0.2559366226196289
19,2107,[[  0.0026642     0.99734]],1,0.2657022476196289
20,2239,[[    0.16939     0.83061]],1,0.2512829303741455
21,2445,[[    0.12017     0.87983]],1,0.2275865077972412
22,2523,[[    0.12905     0.87095]],1,0.2690916061401367
23,2576,[[   0.019638     0.98036]],1,0.23227787017822266
24,2636,[[    0.31897     0.68103]],1,0.26428961753845215
25,2707,[[  0.0058217     0.99418]],1,0.25101399421691895
26,2835,[[  0.0006736     0.99933]],1,0.2602519989013672
27,2887,[[    0.12316     0.87684]],1,0.24795818328857422
28,3039,[[ 4.1487e-06           1]],1,0.2420341968536377
29,3113,[[  0.0038146     0.99619]],1,0.25800228118896484
30,3267,[[ 1.1545e-05     0.99999]],1,0.23583245277404785
31,3387,[[   4.95e-05     0.99995]],1,0.24371671676635742
32,3442,[[ 0.00010735     0.99989]],1,0.25067615509033203
33,3516,[[ 6.8784e-06     0.99999]],1,0.24798154830932617
34,3634,[[ 6.0437e-05     0.99994]],1,0.22504472732543945
35,3695,[[ 0.00066256     0.99934]],1,0.228118896484375
36,3797,[[ 0.00011123     0.99989]],1,0.260359525680542
37,3907,[[ 1.4352e-05     0.99999]],1,0.27030420303344727
38,4139,[[ 0.00018294     0.99982]],1,0.24304461479187012
39,4213,[[  2.981e-05     0.99997]],1,0.24053668975830078
40,4311,[[  0.0016078     0.99839]],1,0.24689841270446777
41,4500,[[ 3.3139e-05     0.99997]],1,0.26430439949035645
42,4653,[[  9.159e-07           1]],1,0.24237966537475586
43,4731,[[ 6.3338e-06     0.99999]],1,0.2458500862121582
44,4811,[[ 2.3553e-06           1]],1,0.24812769889831543
45,4928,[[ 4.7508e-07           1]],1,0.25613856315612793
46,4998,[[ 1.0105e-07           1]],1,0.27306056022644043
47,5076,[[  1.563e-06           1]],1,0.2554287910461426
48,5144,[[ 7.4716e-07           1]],1,0.25442957878112793
49,5279,[[ 1.5825e-05     0.99998]],1,0.2590665817260742
50,5331,[[ 8.4305e-07           1]],1,0.27317047119140625
51,5591,[[   0.047083     0.95292]],1,0.27268028259277344
52,5651,[[   0.025331     0.97467]],1,0.2932925224304199
53,5716,[[   0.058923     0.94108]],1,0.26599812507629395
54,5825,[[   0.012571     0.98743]],1,0.25992298126220703
55,5955,[[ 0.00076079     0.99924]],1,0.30518174171447754
56,6007,[[  0.0020665     0.99793]],1,0.2847108840942383
57,6059,[[   0.020218     0.97978]],1,0.26130127906799316
58,6165,[[   0.055267     0.94473]],1,0.22369980812072754
59,6241,[[    0.71238     0.28762]],0,0.24890470504760742
