,ind,preds,results,time
0,37,[[    0.99935  0.00064894]],0,1.1860322952270508
1,151,[[    0.16088     0.83912]],1,0.25872302055358887
2,201,[[    0.92065    0.079348]],0,0.2681436538696289
3,301,[[    0.50493     0.49507]],0,0.2704918384552002
4,353,[[    0.99096   0.0090419]],0,0.2627427577972412
5,501,[[    0.95097    0.049027]],0,0.2635457515716553
6,555,[[    0.99994  5.6054e-05]],0,0.24118685722351074
7,701,[[    0.99997  2.7924e-05]],0,0.2806072235107422
8,804,[[    0.95485    0.045155]],0,0.28185391426086426
9,854,[[     0.9996  0.00039727]],0,0.2389357089996338
10,1001,[[    0.99999  1.0913e-05]],0,0.2779576778411865
11,1051,[[    0.99978  0.00021546]],0,0.24694514274597168
12,1151,[[     0.9993  0.00069777]],0,0.26135849952697754
13,1301,[[    0.98274    0.017264]],0,0.2728433609008789
14,1401,[[    0.96626    0.033737]],0,0.27167296409606934
15,1501,[[      0.996   0.0039999]],0,0.25707387924194336
16,1551,[[    0.99951  0.00048877]],0,0.26045799255371094
17,1701,[[    0.99388   0.0061201]],0,0.27342939376831055
18,1801,[[    0.99628   0.0037173]],0,0.26994848251342773
19,1851,[[    0.97205    0.027948]],0,0.2655942440032959
20,1951,[[    0.99957  0.00043058]],0,0.2736227512359619
21,2001,[[    0.99894   0.0010569]],0,0.25613880157470703
22,2054,[[    0.99945  0.00055487]],0,0.27970266342163086
23,2401,[[    0.96105    0.038946]],0,0.2585721015930176
24,2451,[[    0.99769   0.0023097]],0,0.2568686008453369
25,2601,[[    0.99988  0.00011712]],0,0.26622486114501953
26,2701,[[    0.99868   0.0013206]],0,0.30199408531188965
27,2901,[[    0.95287    0.047132]],0,0.2850167751312256
28,3001,[[    0.99889   0.0011123]],0,0.26928281784057617
29,3055,[[     0.9904   0.0095986]],0,0.27791786193847656
30,3107,[[    0.99721   0.0027902]],0,0.2904822826385498
31,3201,[[      0.999   0.0010005]],0,0.2770853042602539
32,3351,[[    0.99998  1.5089e-05]],0,0.2685403823852539
33,3424,[[    0.99135   0.0086451]],0,0.2563626766204834
34,3501,[[    0.99925  0.00074788]],0,0.28628039360046387
35,3701,[[    0.99952  0.00048453]],0,0.29044365882873535
36,3901,[[    0.99966  0.00033521]],0,0.25527262687683105
37,3951,[[    0.98105    0.018947]],0,0.31745433807373047
38,4051,[[    0.99503   0.0049695]],0,0.24379730224609375
39,4106,[[    0.99977   0.0002262]],0,0.2579057216644287
40,4201,[[    0.99335   0.0066524]],0,0.26709580421447754
41,4251,[[    0.20769     0.79231]],1,0.31618523597717285
42,4401,[[     0.9996  0.00040379]],0,0.2616755962371826
43,4551,[[    0.98319    0.016814]],0,0.26772308349609375
44,4601,[[     0.9799    0.020103]],0,0.2633495330810547
45,4701,[[    0.98777    0.012232]],0,0.2650117874145508
46,4801,[[    0.98272    0.017279]],0,0.2771477699279785
47,4951,[[    0.98438    0.015617]],0,0.26530003547668457
48,5051,[[    0.97962    0.020381]],0,0.25162839889526367
49,5201,[[    0.99842   0.0015832]],0,0.275223970413208
50,5305,[[    0.74413     0.25587]],0,0.26047468185424805
51,5401,[[    0.63282     0.36718]],0,0.3231072425842285
52,5551,[[    0.99966  0.00034377]],0,0.27944207191467285
53,5653,[[          1  2.9485e-08]],0,0.2690887451171875
54,5801,[[   0.088165     0.91183]],1,0.24900364875793457
55,5853,[[    0.98193    0.018073]],0,0.2670016288757324
56,5953,[[   0.016799      0.9832]],1,0.2583599090576172
57,6003,[[    0.19943     0.80057]],1,0.2670152187347412
58,6104,[[    0.51185     0.48815]],0,0.25602221488952637
59,6201,[[    0.99007   0.0099267]],0,0.24256348609924316
60,6297,[[    0.76888     0.23112]],0,0.2574927806854248
61,6353,[[    0.28765     0.71235]],1,0.2522153854370117
62,6501,[[    0.19485     0.80515]],1,0.2796807289123535
63,6553,[[    0.35828     0.64172]],1,0.24639654159545898
64,6703,[[    0.54068     0.45932]],0,0.2578308582305908
65,6803,[[   0.085278     0.91472]],1,0.29598188400268555
66,6951,[[    0.20083     0.79917]],1,0.245713472366333
67,7101,[[    0.99201   0.0079886]],0,0.28321051597595215
68,7251,[[    0.89016     0.10984]],0,0.2606620788574219
69,7401,[[    0.90236    0.097641]],0,0.24901890754699707
70,7451,[[    0.80339     0.19661]],0,0.28261685371398926
71,7551,[[    0.97431    0.025685]],0,0.2706277370452881
72,7701,[[    0.99178   0.0082232]],0,0.28725385665893555
73,7751,[[    0.99204   0.0079635]],0,0.27852725982666016
74,7847,[[     0.9906   0.0093975]],0,0.2787318229675293
75,7897,[[    0.94857     0.05143]],0,0.26876235008239746
76,7947,[[    0.99519   0.0048081]],0,0.2770109176635742
77,8001,[[    0.99895   0.0010481]],0,0.2734394073486328
78,8101,[[    0.98986    0.010138]],0,0.29908227920532227
79,8251,[[    0.60063     0.39937]],0,0.27951955795288086
80,8401,[[    0.92489    0.075109]],0,0.27205610275268555
81,8501,[[    0.99351   0.0064873]],0,0.2732841968536377
82,8620,[[    0.82041     0.17959]],0,0.2472388744354248
83,8751,[[    0.99896   0.0010416]],0,0.2728710174560547
84,8801,[[    0.97391    0.026089]],0,0.26673269271850586
85,8901,[[    0.71558     0.28442]],0,0.268216609954834
86,8970,[[    0.80655     0.19345]],0,0.284665584564209
87,9051,[[    0.72711     0.27289]],0,0.26410531997680664
88,9101,[[     0.9238    0.076196]],0,0.2714993953704834
89,9250,[[      0.695       0.305]],0,0.2549755573272705
90,9451,[[    0.67982     0.32018]],0,0.24495506286621094
91,9501,[[    0.17079     0.82921]],1,0.25763654708862305
92,9601,[[    0.80583     0.19417]],0,0.3336062431335449
93,9701,[[    0.70877     0.29123]],0,0.2795600891113281
94,9751,[[    0.99796   0.0020377]],0,0.27681469917297363
95,9951,[[    0.90733    0.092672]],0,0.2610201835632324
96,10095,[[    0.63237     0.36763]],0,0.24596500396728516
97,10176,[[    0.98758    0.012416]],0,0.24083685874938965
98,10295,[[    0.96343    0.036568]],0,0.24844574928283691
99,10351,[[    0.99662   0.0033752]],0,0.2592155933380127
100,10401,[[    0.92497    0.075035]],0,0.26064491271972656
101,10551,[[    0.99152   0.0084779]],0,0.2609517574310303
102,10601,[[    0.88997     0.11003]],0,0.27448534965515137
103,10701,[[    0.99989  0.00010761]],0,0.27567219734191895
104,10801,[[    0.53516     0.46484]],0,0.24590682983398438
105,10901,[[    0.97653    0.023473]],0,0.2596549987792969
106,10995,[[    0.63308     0.36692]],0,0.24305248260498047
107,11051,[[    0.99981  0.00018536]],0,0.2494051456451416
108,11155,[[    0.98306    0.016943]],0,0.25755763053894043
109,11251,[[     0.8965      0.1035]],0,0.2757599353790283
110,11354,[[    0.97966    0.020341]],0,0.2612607479095459
111,11494,[[    0.52417     0.47583]],0,0.2409377098083496
112,11544,[[    0.91208    0.087922]],0,0.25594496726989746
113,11644,[[    0.99352   0.0064825]],0,0.2559034824371338
114,11701,[[    0.59936     0.40064]],0,0.2549898624420166
115,11801,[[    0.98851    0.011485]],0,0.24413156509399414
116,11951,[[    0.99402   0.0059828]],0,0.26859164237976074
117,12001,[[    0.99998  1.6332e-05]],0,0.24085307121276855
118,12151,[[    0.99994  6.3836e-05]],0,0.2593967914581299
119,12201,[[      0.994   0.0060049]],0,0.25291991233825684
120,12301,[[    0.99306   0.0069379]],0,0.3097262382507324
121,12401,[[    0.98839    0.011614]],0,0.28696560859680176
122,12501,[[    0.91667    0.083327]],0,0.2706596851348877
123,12601,[[    0.99975  0.00024696]],0,0.2891356945037842
124,12654,[[    0.99962  0.00038066]],0,0.3150937557220459
125,12801,[[    0.99994   5.834e-05]],0,0.29494166374206543
126,12851,[[    0.97905    0.020946]],0,0.28404927253723145
127,12951,[[    0.98355    0.016452]],0,0.2998828887939453
128,13051,[[    0.77329     0.22671]],0,0.2821619510650635
129,13151,[[    0.99999  1.4603e-05]],0,0.2792801856994629
130,13205,[[    0.99806    0.001943]],0,0.2744414806365967
131,13301,[[    0.99527   0.0047297]],0,0.2538142204284668
132,13451,[[    0.86347     0.13653]],0,0.2622213363647461
133,13651,[[    0.95087    0.049133]],0,0.24110102653503418
134,13743,[[    0.99455   0.0054537]],0,0.24506521224975586
135,13793,[[    0.99965  0.00035072]],0,0.2536470890045166
136,13893,[[    0.99941  0.00058948]],0,0.25182294845581055
137,13951,[[    0.99971  0.00028596]],0,0.29567909240722656
138,14094,[[     0.9996  0.00039758]],0,0.25589847564697266
139,14151,[[    0.94881    0.051187]],0,0.2642359733581543
140,14243,[[    0.99592   0.0040813]],0,0.24430370330810547
141,14293,[[    0.99736   0.0026388]],0,0.23794794082641602
142,14401,[[    0.95596    0.044038]],0,0.2416081428527832
143,14493,[[    0.98304    0.016964]],0,0.2520880699157715
144,14543,[[    0.99977  0.00023385]],0,0.23575639724731445
145,14693,[[    0.96815    0.031848]],0,0.2973208427429199
146,14751,[[    0.99589   0.0041114]],0,0.24411773681640625
147,14851,[[    0.99957  0.00042756]],0,0.26256513595581055
148,14901,[[    0.97486    0.025139]],0,0.26113057136535645
149,15001,[[    0.99986  0.00013708]],0,0.2630326747894287
150,15051,[[    0.98684    0.013162]],0,0.24437427520751953
151,15151,[[    0.99937  0.00063486]],0,0.24377822875976562
152,15201,[[    0.99754   0.0024562]],0,0.27192163467407227
153,15301,[[    0.99867   0.0013333]],0,0.2752492427825928
154,15351,[[    0.99441   0.0055854]],0,0.27109575271606445
155,15401,[[    0.99502   0.0049766]],0,0.27123165130615234
156,15501,[[    0.99848   0.0015231]],0,0.2618522644042969
157,15592,[[    0.99453    0.005472]],0,0.24799704551696777
158,15651,[[    0.99482   0.0051764]],0,0.26323723793029785
159,15751,[[    0.99671   0.0032902]],0,0.2637820243835449
160,15901,[[    0.51832     0.48168]],0,0.2601339817047119
161,16051,[[    0.96195    0.038047]],0,0.2462468147277832
162,16151,[[     0.9968    0.003195]],0,0.35239362716674805
163,16251,[[    0.92975     0.07025]],0,0.28574371337890625
164,16451,[[     0.9998  0.00020432]],0,0.2525441646575928
165,16551,[[    0.95578    0.044217]],0,0.26598143577575684
166,16601,[[    0.99967   0.0003253]],0,0.3072190284729004
167,16701,[[    0.99935  0.00065032]],0,0.2849116325378418
168,16751,[[    0.99964  0.00035874]],0,0.32073354721069336
169,16851,[[      0.997   0.0030003]],0,0.2762603759765625
170,16901,[[    0.99903  0.00097007]],0,0.2854912281036377
171,16951,[[    0.99979  0.00020856]],0,0.2767508029937744
172,17051,[[    0.94876    0.051244]],0,0.2924492359161377
173,17151,[[    0.99535   0.0046511]],0,0.295534610748291
174,17301,[[    0.99897   0.0010287]],0,0.2966880798339844
175,17351,[[    0.99812   0.0018772]],0,0.2841019630432129
176,17541,[[     0.9981   0.0019022]],0,0.27567243576049805
177,17592,[[    0.98425    0.015754]],0,0.33199334144592285
178,17643,[[     0.9999  9.6957e-05]],0,0.2556607723236084
179,17791,[[    0.98903    0.010967]],0,0.24293088912963867
180,17951,[[    0.99932  0.00067677]],0,0.2521209716796875
181,18001,[[    0.99795   0.0020533]],0,0.2618727684020996
182,18051,[[    0.99953  0.00047396]],0,0.26742076873779297
183,18101,[[    0.99704   0.0029586]],0,0.2448408603668213
184,18201,[[    0.99929  0.00070602]],0,0.2967989444732666
185,18251,[[    0.99741   0.0025926]],0,0.26171112060546875
186,18351,[[     0.9988   0.0012015]],0,0.2490100860595703
187,18451,[[    0.99915  0.00084597]],0,0.26525282859802246
188,18651,[[    0.98649    0.013511]],0,0.2617192268371582
189,18743,[[    0.98762    0.012377]],0,0.23511314392089844
190,18793,[[    0.99883   0.0011712]],0,0.2527759075164795
191,18844,[[    0.98445    0.015545]],0,0.2541623115539551
192,18894,[[    0.98244    0.017562]],0,0.22931981086730957
193,19008,[[    0.99965  0.00034774]],0,0.2908756732940674
194,19157,[[    0.99451   0.0054885]],0,0.2577941417694092
195,19241,[[    0.99912  0.00088473]],0,0.23925042152404785
196,19311,[[    0.99959    0.000411]],0,0.2566559314727783
197,19459,[[    0.99992  7.8074e-05]],0,0.25389862060546875
198,19542,[[    0.99992  7.7568e-05]],0,0.26953887939453125
199,19612,[[    0.98623    0.013771]],0,0.26429033279418945
200,19711,[[     0.9997  0.00029633]],0,0.2523343563079834
201,19860,[[    0.99696   0.0030411]],0,0.2800414562225342
202,19910,[[    0.99989  0.00011149]],0,0.2792356014251709
203,20012,[[    0.99987  0.00013129]],0,0.25422072410583496
204,20210,[[    0.99992  8.1244e-05]],0,0.26208019256591797
205,20355,[[    0.99974  0.00025984]],0,0.25553369522094727
206,20407,[[     0.8938      0.1062]],0,0.25575757026672363
207,20458,[[    0.99925  0.00075189]],0,0.274883508682251
208,20611,[[     0.1797      0.8203]],1,0.33660888671875
209,20759,[[    0.48543     0.51457]],1,0.28581905364990234
210,20858,[[    0.92358    0.076422]],0,0.2772948741912842
211,20995,[[    0.99724   0.0027631]],0,0.26587414741516113
212,21057,[[    0.80214     0.19786]],0,0.255265474319458
213,21112,[[    0.99844   0.0015594]],0,0.28391528129577637
214,21201,[[    0.77613     0.22387]],0,0.2730088233947754
215,21260,[[    0.88218     0.11782]],0,0.30878639221191406
216,21358,[[    0.94499    0.055006]],0,0.2902657985687256
217,21461,[[    0.77928     0.22072]],0,0.3238716125488281
218,21558,[[    0.68229     0.31771]],0,0.2842557430267334
219,21610,[[    0.99004   0.0099568]],0,0.28897595405578613
220,21756,[[    0.11421     0.88579]],1,0.2937300205230713
221,21810,[[    0.96125    0.038747]],0,0.29465413093566895
222,21910,[[    0.98387    0.016125]],0,0.31728506088256836
223,22010,[[    0.99998  2.0878e-05]],0,0.24640107154846191
