,ind,preds,results,time
0,83,[[    0.99618   0.0038193]],0,1.2048757076263428
1,235,[[    0.94231    0.057694]],0,0.25368356704711914
2,287,[[     0.1427      0.8573]],1,0.3394126892089844
3,339,[[    0.96174    0.038263]],0,0.7241091728210449
4,443,[[    0.22278     0.77722]],1,0.27175331115722656
5,542,[[    0.50913     0.49087]],0,0.25971245765686035
6,625,[[    0.94959    0.050414]],0,0.26556992530822754
7,807,[[    0.77283     0.22717]],0,0.28349781036376953
8,867,[[    0.93593    0.064067]],0,0.29286766052246094
9,963,[[    0.97059    0.029412]],0,0.2827155590057373
10,1078,[[          1  3.6418e-06]],0,0.2888181209564209
11,1157,[[    0.27222     0.72778]],1,0.28723955154418945
12,1275,[[    0.96984    0.030161]],0,0.27748680114746094
13,1353,[[     0.9881    0.011897]],0,0.2541542053222656
14,1457,[[    0.87963     0.12037]],0,0.29379963874816895
15,1561,[[    0.71751     0.28249]],0,0.27060604095458984
16,1658,[[    0.24197     0.75803]],1,0.2719688415527344
17,1717,[[    0.84524     0.15476]],0,0.2837541103363037
18,1847,[[    0.98992    0.010079]],0,0.26384711265563965
19,1899,[[    0.90828     0.09172]],0,0.27824831008911133
20,2055,[[    0.99904  0.00095732]],0,0.30609893798828125
21,2107,[[   0.033683     0.96632]],1,0.3252999782562256
22,2289,[[    0.99995   4.581e-05]],0,0.2654685974121094
23,2341,[[    0.84125     0.15875]],0,0.2945423126220703
24,2393,[[    0.99898    0.001018]],0,0.29945802688598633
25,2497,[[    0.99737   0.0026331]],0,0.30019044876098633
26,2627,[[    0.99466   0.0053395]],0,0.295806884765625
27,2705,[[    0.99563   0.0043738]],0,0.29183197021484375
28,2759,[[    0.99812   0.0018794]],0,0.2922630310058594
29,2856,[[    0.99851   0.0014899]],0,0.3225545883178711
30,2913,[[    0.99915  0.00085226]],0,0.2918546199798584
31,2991,[[    0.97865     0.02135]],0,0.2782886028289795
32,3069,[[    0.99986  0.00014264]],0,0.2799551486968994
33,3147,[[    0.99987  0.00012613]],0,0.2834296226501465
34,3225,[[    0.99427   0.0057302]],0,0.2700371742248535
35,3303,[[    0.99998  1.8695e-05]],0,0.27122998237609863
36,3381,[[    0.98948    0.010518]],0,0.2710907459259033
37,3459,[[    0.26263     0.73737]],1,0.282825231552124
38,3589,[[    0.27973     0.72027]],1,0.28406214714050293
39,3641,[[     0.9989    0.001103]],0,0.34795618057250977
40,3745,[[    0.99494   0.0050628]],0,0.2514069080352783
41,3797,[[    0.99885   0.0011548]],0,0.29346632957458496
42,3849,[[    0.98685    0.013148]],0,0.2700979709625244
43,3913,[[    0.99999  1.3047e-05]],0,0.28618907928466797
44,3979,[[    0.99947  0.00052612]],0,0.275925874710083
45,4057,[[    0.99914  0.00085596]],0,0.2807323932647705
46,4109,[[    0.99546   0.0045394]],0,0.28249692916870117
47,4161,[[    0.97945     0.02055]],0,0.2950775623321533
48,4216,[[    0.97374    0.026256]],0,0.3038804531097412
49,4291,[[    0.84146     0.15854]],0,0.2713899612426758
50,4369,[[    0.99178   0.0082236]],0,0.27120256423950195
51,4447,[[     0.9977   0.0022951]],0,0.27073097229003906
52,4525,[[     0.6343      0.3657]],0,0.2930431365966797
53,4603,[[    0.89536     0.10464]],0,0.2854039669036865
54,4759,[[    0.98865    0.011354]],0,0.2593977451324463
55,4987,[[    0.99536   0.0046442]],0,0.29779720306396484
56,5048,[[    0.99762   0.0023795]],0,0.2743854522705078
57,5123,[[    0.99993  6.7571e-05]],0,0.26326775550842285
58,5340,[[    0.99123   0.0087713]],0,0.26309776306152344
59,5487,[[    0.99984  0.00015753]],0,0.26776838302612305
60,5591,[[     0.9986   0.0014046]],0,0.2603485584259033
61,5695,[[    0.92625    0.073747]],0,0.26612234115600586
62,5747,[[    0.99773   0.0022665]],0,0.26448988914489746
63,5855,[[       0.23        0.77]],1,0.3102400302886963
64,5929,[[   0.024224     0.97578]],1,0.2553369998931885
65,6033,[[    0.99997  2.5501e-05]],0,0.2629683017730713
66,6085,[[    0.99997  2.6893e-05]],0,0.3060798645019531
67,6163,[[    0.99977   0.0002321]],0,0.2853684425354004
68,6267,[[    0.99563   0.0043721]],0,0.2779989242553711
69,6345,[[     0.9988   0.0011986]],0,0.280353307723999
70,6475,[[          1  7.6725e-07]],0,0.30022549629211426
71,6631,[[    0.99787   0.0021268]],0,0.359346866607666
72,6709,[[     0.9764    0.023598]],0,0.3076632022857666
73,6787,[[    0.99471   0.0052865]],0,0.29168248176574707
74,6895,[[    0.99456   0.0054373]],0,0.275770902633667
75,6971,[[    0.99499   0.0050111]],0,0.26723694801330566
76,7049,[[    0.99839   0.0016095]],0,0.26459479331970215
77,7099,[[    0.99954  0.00045954]],0,0.25603413581848145
78,7151,[[    0.76206     0.23794]],0,0.3310208320617676
79,7203,[[    0.97979    0.020211]],0,0.2578437328338623
80,7281,[[    0.98931    0.010692]],0,0.29402852058410645
81,7359,[[    0.98756    0.012442]],0,0.24423456192016602
