,ind,preds,results,time
0,37,[[          1  5.6211e-12]],0,1.22403883934021
1,151,[[          1  1.3526e-10]],0,0.27690601348876953
2,201,[[          1  1.2436e-14]],0,0.2820777893066406
3,301,[[          1  1.6362e-15]],0,0.28535008430480957
4,351,[[          1  9.4534e-14]],0,0.31665778160095215
5,401,[[          1  4.5043e-14]],0,0.29865241050720215
6,551,[[          1  5.9422e-21]],0,0.31217408180236816
7,701,[[          1  2.5213e-21]],0,0.29560279846191406
8,801,[[          1  1.1863e-16]],0,0.2965984344482422
9,851,[[          1  1.6634e-13]],0,0.31898927688598633
10,1001,[[          1  8.7318e-12]],0,0.2914562225341797
11,1101,[[          1  2.7613e-16]],0,0.27743077278137207
12,1301,[[          1  3.8234e-14]],0,0.2674412727355957
13,1351,[[          1  9.3043e-14]],0,0.27223825454711914
14,1451,[[          1  2.6345e-13]],0,0.2592437267303467
15,1551,[[          1  4.2071e-17]],0,0.27549028396606445
16,1601,[[          1  1.7226e-14]],0,0.2922356128692627
17,1701,[[          1  6.2596e-15]],0,0.27459239959716797
18,1801,[[          1  2.7267e-15]],0,0.29175400733947754
19,1851,[[          1  1.2833e-20]],0,0.27294230461120605
20,2101,[[          1  4.8612e-15]],0,0.2565932273864746
21,2256,[[          1  1.4642e-15]],0,0.2711606025695801
22,2422,[[          1   2.868e-19]],0,0.2563138008117676
23,2500,[[          1  6.5495e-18]],0,0.25948667526245117
24,2551,[[          1  5.2714e-17]],0,0.26495361328125
25,2651,[[          1  2.4069e-15]],0,0.24712920188903809
26,2751,[[          1  2.7119e-17]],0,0.33667778968811035
27,2851,[[          1  8.1714e-16]],0,0.30652618408203125
28,2951,[[          1  5.2116e-25]],0,0.2578275203704834
29,3050,[[          1  5.5373e-18]],0,0.25520801544189453
30,3100,[[          1  2.5479e-15]],0,0.2643864154815674
31,3200,[[          1  5.8724e-16]],0,0.2458038330078125
32,3250,[[          1  1.7685e-11]],0,0.24538183212280273
33,3351,[[          1   9.149e-11]],0,0.26495957374572754
34,3424,[[          1  8.7208e-17]],0,0.2603306770324707
35,3500,[[          1  2.1212e-18]],0,0.27985548973083496
36,3550,[[          1  1.9503e-19]],0,0.2735409736633301
37,3651,[[          1  3.3918e-17]],0,0.26964879035949707
38,3724,[[          1  2.1122e-14]],0,0.25562357902526855
39,3901,[[          1  8.1981e-19]],0,0.2478933334350586
40,4125,[[          1  1.0164e-21]],0,0.2292017936706543
41,4200,[[          1  2.8981e-11]],0,0.289966344833374
42,4301,[[    0.77751     0.22249]],0,0.2773120403289795
43,4355,[[   0.055984     0.94402]],1,0.2636566162109375
44,4449,[[    0.94789    0.052107]],0,0.26262521743774414
45,4551,[[    0.21762     0.78238]],1,0.29677653312683105
46,4650,[[   0.054803      0.9452]],1,0.26915764808654785
47,4754,[[  0.0085754     0.99142]],1,0.2729816436767578
48,4855,[[    0.47277     0.52723]],1,0.2747936248779297
49,4955,[[   0.013373     0.98663]],1,0.29796862602233887
50,5101,[[    0.55213     0.44787]],0,0.33884763717651367
51,5201,[[   0.048908     0.95109]],1,0.3052489757537842
52,5255,[[    0.17342     0.82658]],1,0.2855854034423828
53,5354,[[    0.11828     0.88172]],1,0.28694605827331543
54,5404,[[    0.23266     0.76734]],1,0.29679036140441895
55,5601,[[    0.34774     0.65226]],1,0.2925751209259033
56,5653,[[    0.96866    0.031337]],0,0.29314613342285156
57,5801,[[     0.6642      0.3358]],0,0.28247904777526855
58,5851,[[    0.11905     0.88095]],1,0.2824668884277344
59,6001,[[   0.040409     0.95959]],1,0.27266430854797363
60,6103,[[    0.98351    0.016492]],0,0.3010554313659668
61,6153,[[    0.15882     0.84118]],1,0.28942275047302246
62,6301,[[   0.074307     0.92569]],1,0.2589859962463379
63,6353,[[    0.29858     0.70142]],1,0.2890357971191406
64,6403,[[    0.22464     0.77536]],1,0.2562825679779053
65,6599,[[    0.87401     0.12599]],0,0.2587611675262451
66,6653,[[    0.49857     0.50143]],1,0.258159875869751
67,6703,[[    0.14358     0.85642]],1,0.2713327407836914
68,6803,[[     0.6346      0.3654]],0,0.2690706253051758
69,6853,[[    0.64778     0.35222]],0,0.25214195251464844
70,7003,[[   0.050892     0.94911]],1,0.26093530654907227
71,7103,[[    0.16155     0.83845]],1,0.2739999294281006
72,7301,[[    0.65537     0.34463]],0,0.29149651527404785
73,7451,[[    0.16775     0.83225]],1,0.2784292697906494
74,7597,[[    0.98806     0.01194]],0,0.26511216163635254
75,7651,[[    0.94555    0.054446]],0,0.25349855422973633
76,7853,[[   0.044566     0.95543]],1,0.26420116424560547
77,7947,[[    0.13988     0.86012]],1,0.26546716690063477
78,7997,[[    0.35106     0.64894]],1,0.2705388069152832
79,8151,[[   0.048992     0.95101]],1,0.2694430351257324
80,8251,[[  0.0042854     0.99571]],1,0.299670934677124
81,8346,[[  0.0010377     0.99896]],1,0.2727043628692627
82,8403,[[   0.015733     0.98427]],1,0.28090596199035645
83,8496,[[    0.26527     0.73473]],1,0.27128171920776367
84,8551,[[  0.0024543     0.99755]],1,0.2788207530975342
85,8670,[[  0.0029779     0.99702]],1,0.24357080459594727
86,8796,[[  0.0018812     0.99812]],1,0.27036547660827637
87,8892,[[    0.84853     0.15147]],0,0.26213550567626953
88,9101,[[          1  1.1596e-07]],0,0.3112452030181885
89,9203,[[    0.99987  0.00013292]],0,0.2707078456878662
90,9296,[[          1  1.3715e-06]],0,0.26981377601623535
91,9346,[[          1  1.5815e-06]],0,0.261899471282959
92,9446,[[          1  1.2124e-11]],0,0.27414870262145996
93,9553,[[          1  1.9038e-12]],0,0.26651597023010254
94,9695,[[          1  7.9719e-13]],0,0.25058412551879883
95,9800,[[          1  1.2635e-10]],0,0.28734350204467773
96,9851,[[          1  5.5592e-15]],0,0.3139610290527344
97,9919,[[          1  2.9708e-10]],0,0.2746543884277344
98,9995,[[          1   1.911e-11]],0,0.2792208194732666
99,10045,[[          1  2.1004e-09]],0,0.2971627712249756
100,10195,[[          1   1.753e-12]],0,0.2733168601989746
101,10295,[[          1  1.8766e-22]],0,0.2858009338378906
102,10345,[[          1  6.1091e-20]],0,0.2902688980102539
103,10445,[[          1  2.2118e-28]],0,0.2837064266204834
104,10495,[[          1  3.2509e-32]],0,0.2826731204986572
105,10645,[[          1  2.0081e-19]],0,0.31368041038513184
106,10707,[[          1  7.4374e-23]],0,0.28011202812194824
107,10795,[[          1    4.58e-28]],0,0.27564525604248047
108,10901,[[          1   5.345e-27]],0,0.2726593017578125
109,11019,[[          1  9.3807e-18]],0,0.23439908027648926
110,11094,[[          1  3.9996e-20]],0,0.2613539695739746
111,11193,[[          1  8.0591e-20]],0,0.2582554817199707
112,11294,[[          1  8.0938e-25]],0,0.2575383186340332
113,11349,[[          1  4.7226e-14]],0,0.3233976364135742
114,11544,[[          1  4.0888e-13]],0,0.2555816173553467
115,11694,[[          1  8.2631e-19]],0,0.2537412643432617
116,11744,[[          1  1.5128e-15]],0,0.27292919158935547
117,11844,[[          1  4.8779e-22]],0,0.24872326850891113
118,11901,[[          1  2.5846e-19]],0,0.2491927146911621
119,11951,[[          1   1.126e-17]],0,0.2877471446990967
120,12051,[[          1    1.32e-18]],0,0.2558426856994629
121,12151,[[          1  1.3811e-14]],0,0.30019187927246094
122,12244,[[          1  3.6557e-16]],0,0.26427364349365234
123,12351,[[          1  1.0298e-14]],0,0.2933073043823242
124,12551,[[          1  7.6718e-15]],0,0.2746858596801758
125,12694,[[          1  1.2763e-11]],0,0.2509291172027588
126,12755,[[          1  2.1685e-17]],0,0.29121947288513184
127,12894,[[          1  1.2497e-10]],0,0.2442948818206787
128,12994,[[          1  3.4247e-13]],0,0.25216150283813477
129,13094,[[          1    1.05e-18]],0,0.3228154182434082
130,13151,[[          1  4.2767e-17]],0,0.27140140533447266
131,13355,[[          1  2.5075e-14]],0,0.26795172691345215
132,13443,[[          1  1.5471e-14]],0,0.26039862632751465
133,13551,[[          1  1.2032e-13]],0,0.30408644676208496
134,13751,[[          1  2.8742e-12]],0,0.26335906982421875
135,13843,[[          1  2.1338e-12]],0,0.23207759857177734
136,13893,[[          1  1.8716e-13]],0,0.26012229919433594
137,14048,[[          1    4.27e-17]],0,0.3034703731536865
138,14143,[[          1  4.8895e-18]],0,0.2613344192504883
139,14201,[[          1  1.0624e-18]],0,0.27213263511657715
140,14343,[[          1  2.4124e-20]],0,0.25725650787353516
141,14451,[[          1  1.3427e-17]],0,0.29331421852111816
142,14543,[[          1  9.2214e-16]],0,0.29347991943359375
143,14643,[[          1  8.7511e-21]],0,0.28691625595092773
144,14694,[[          1  8.3236e-16]],0,0.2979724407196045
145,14793,[[          1  6.5414e-21]],0,0.32448244094848633
146,14893,[[          1  2.7023e-19]],0,0.2839341163635254
147,14947,[[          1  4.7521e-16]],0,0.2743072509765625
148,15041,[[          1  7.0198e-14]],0,0.2792510986328125
149,15092,[[          1  8.8515e-16]],0,0.27374887466430664
150,15192,[[          1  3.1984e-21]],0,0.28067493438720703
151,15245,[[          1  4.5634e-20]],0,0.27977848052978516
