,ind,preds,results,time
0,56,[[          1  2.9056e-15]],0,1.2202270030975342
1,251,[[          1  7.1736e-18]],0,0.2499229907989502
2,351,[[          1  5.5659e-13]],0,0.27965831756591797
3,405,[[          1  1.4722e-12]],0,0.31641387939453125
4,455,[[          1  5.1839e-11]],0,0.24477744102478027
5,603,[[          1  4.8433e-15]],0,0.27211761474609375
6,751,[[          1  7.4158e-13]],0,0.3422269821166992
7,854,[[          1  9.4095e-18]],0,0.2887585163116455
8,904,[[          1  8.2505e-13]],0,0.2790687084197998
9,1059,[[          1  8.4778e-14]],0,0.28760457038879395
10,1153,[[          1  1.5952e-11]],0,0.2847466468811035
11,1251,[[          1  3.4656e-12]],0,0.28593969345092773
12,1526,[[          1  1.9111e-17]],0,0.28544068336486816
13,1594,[[          1  2.7647e-13]],0,0.26660847663879395
14,1655,[[          1   3.391e-11]],0,0.2841155529022217
15,1755,[[          1  1.7614e-16]],0,0.2681605815887451
16,1805,[[          1  7.9612e-13]],0,0.2730247974395752
17,1904,[[          1   2.233e-14]],0,0.24631452560424805
18,2009,[[          1   1.167e-12]],0,0.2795441150665283
19,2132,[[          1  6.7361e-14]],0,0.23728227615356445
20,2251,[[          1  1.5066e-11]],0,0.257338285446167
21,2301,[[          1  4.7899e-08]],0,0.3524627685546875
22,2356,[[          1   5.726e-15]],0,0.26868319511413574
23,2504,[[          1  1.2322e-14]],0,0.2626368999481201
24,2554,[[          1  7.0616e-13]],0,0.25670647621154785
25,2651,[[          1  1.6477e-08]],0,0.280275821685791
26,2850,[[          1  9.9406e-10]],0,0.2707512378692627
27,2950,[[          1  1.0791e-07]],0,0.2633025646209717
28,3001,[[          1  3.4934e-12]],0,0.2574753761291504
29,3056,[[    0.99998  2.4577e-05]],0,0.2522134780883789
30,3155,[[          1  1.1929e-07]],0,0.28429508209228516
31,3251,[[          1  2.3653e-06]],0,0.2746765613555908
32,3325,[[          1  1.1542e-06]],0,0.2567267417907715
33,3451,[[          1  3.1919e-11]],0,0.26018333435058594
34,3524,[[          1  1.7077e-07]],0,0.2757835388183594
35,3601,[[          1  2.9162e-08]],0,0.26361799240112305
36,3751,[[          1  8.9541e-08]],0,0.2852201461791992
37,3875,[[          1  2.6077e-07]],0,0.2514653205871582
38,3974,[[          1  1.9809e-06]],0,0.23791027069091797
39,4100,[[          1  1.0189e-08]],0,0.285351037979126
40,4199,[[          1  1.9972e-07]],0,0.2586934566497803
41,4254,[[          1  9.8899e-09]],0,0.25807976722717285
42,4355,[[          1  1.7392e-08]],0,0.33623409271240234
43,4504,[[          1   2.324e-08]],0,0.2764241695404053
44,4555,[[          1  4.3826e-10]],0,0.2740330696105957
45,4650,[[          1  1.4931e-11]],0,0.26810717582702637
46,4753,[[          1  1.9669e-11]],0,0.2774524688720703
47,4854,[[          1  4.5867e-12]],0,0.27420496940612793
48,4955,[[          1  4.0117e-08]],0,0.2697305679321289
49,5051,[[          1  7.4481e-12]],0,0.2509920597076416
50,5155,[[          1  3.1482e-10]],0,0.25909900665283203
51,5255,[[          1  2.1663e-13]],0,0.27080702781677246
52,5355,[[          1  2.0875e-11]],0,0.29041123390197754
53,5454,[[          1  8.1468e-11]],0,0.8700518608093262
54,5599,[[          1  1.1883e-11]],0,0.30295634269714355
55,5653,[[          1  1.6019e-12]],0,0.2989659309387207
56,5703,[[          1  7.2083e-18]],0,0.32792067527770996
57,5854,[[          1   2.451e-14]],0,0.30720067024230957
58,5951,[[          1  6.8799e-11]],0,0.2859647274017334
59,6004,[[          1  2.1701e-10]],0,0.2709512710571289
60,6103,[[          1  1.6551e-12]],0,0.268557071685791
61,6154,[[          1   7.892e-12]],0,0.2769801616668701
62,6253,[[          1  5.5006e-13]],0,0.29576873779296875
63,6303,[[          1  1.3228e-14]],0,0.29125261306762695
64,6353,[[          1  3.4325e-08]],0,0.29717540740966797
65,6503,[[          1  1.0831e-11]],0,0.30334925651550293
66,6703,[[          1  3.4753e-11]],0,0.29000210762023926
67,6853,[[          1  5.1944e-12]],0,0.2722926139831543
68,7003,[[          1  1.3419e-13]],0,0.27190160751342773
69,7097,[[          1  3.5311e-11]],0,0.2831459045410156
70,7222,[[          1  2.5574e-10]],0,0.2784898281097412
71,7303,[[          1  7.7831e-11]],0,0.29247522354125977
72,7403,[[          1  9.1771e-16]],0,0.28719449043273926
73,7503,[[    0.99999  9.3078e-06]],0,0.2760050296783447
74,7553,[[    0.99997  2.8897e-05]],0,0.3306243419647217
75,7653,[[    0.99999  1.1648e-05]],0,0.28060197830200195
76,7753,[[          1  2.4451e-11]],0,0.2794620990753174
77,7851,[[    0.99991  9.3701e-05]],0,0.290571928024292
78,7903,[[          1   8.275e-17]],0,0.28647398948669434
79,8053,[[          1  3.1721e-13]],0,0.2667064666748047
80,8153,[[          1  1.0815e-13]],0,0.29519224166870117
81,8251,[[          1  1.0317e-14]],0,0.30122804641723633
82,8350,[[          1  1.0059e-08]],0,0.295499324798584
83,8450,[[          1  1.3226e-06]],0,0.2754552364349365
84,8500,[[          1  1.1007e-09]],0,0.2870347499847412
85,8620,[[          1  5.7947e-09]],0,0.2739753723144531
86,8696,[[          1  5.7896e-07]],0,0.2880082130432129
87,8971,[[          1  1.7481e-10]],0,0.2669239044189453
88,9151,[[          1  4.0645e-08]],0,0.286283016204834
89,9296,[[    0.99998  1.5561e-05]],0,0.30055928230285645
90,9371,[[          1  5.1273e-07]],0,0.2507500648498535
91,9471,[[          1  3.4715e-07]],0,0.28138017654418945
92,9603,[[          1     2.8e-08]],0,0.28054046630859375
93,9751,[[          1  3.1587e-06]],0,0.2901027202606201
94,9845,[[          1  9.6325e-08]],0,0.31781935691833496
95,9944,[[          1  9.8035e-07]],0,0.32368969917297363
96,10070,[[          1  8.2277e-08]],0,0.2822442054748535
97,10151,[[    0.99945  0.00055366]],0,0.3013310432434082
98,10245,[[          1  1.0976e-06]],0,0.3249328136444092
99,10345,[[    0.99999    1.01e-05]],0,0.29705286026000977
100,10420,[[          1  7.1365e-09]],0,0.2976703643798828
101,10545,[[          1  1.6873e-08]],0,0.29676318168640137
102,10595,[[          1  1.0145e-08]],0,0.28272080421447754
103,10670,[[          1   2.586e-06]],0,0.2669689655303955
104,10795,[[          1  2.8059e-11]],0,0.28549671173095703
105,10945,[[          1  4.1631e-07]],0,0.30872273445129395
106,11244,[[          1  8.5727e-07]],0,0.28990650177001953
107,11344,[[          1  5.6342e-08]],0,0.2978782653808594
108,11444,[[          1  3.4989e-06]],0,0.3099524974822998
109,11544,[[          1  2.3469e-06]],0,0.28415918350219727
110,11594,[[          1  4.8984e-06]],0,0.2786891460418701
111,11744,[[    0.99995  5.1151e-05]],0,0.26077914237976074
112,11794,[[    0.99999  1.1056e-05]],0,0.2771289348602295
113,11844,[[          1   2.441e-07]],0,0.2877988815307617
114,11894,[[    0.99999  7.1817e-06]],0,0.27274084091186523
115,11944,[[    0.99996    3.78e-05]],0,0.2888145446777344
116,12094,[[    0.99991  8.7353e-05]],0,0.30655694007873535
117,12144,[[          1  4.9291e-06]],0,0.27074337005615234
118,12244,[[          1  4.8109e-06]],0,0.28007984161376953
119,12294,[[    0.99999  7.9122e-06]],0,0.28572726249694824
120,12344,[[    0.99999  1.1763e-05]],0,0.27317047119140625
121,12443,[[          1  4.7536e-06]],0,0.2902975082397461
122,12593,[[    0.99999  8.3829e-06]],0,0.35980868339538574
123,12649,[[          1  2.9713e-07]],0,0.29681849479675293
124,12701,[[          1  6.1729e-08]],0,0.268310546875
125,12805,[[          1  9.0134e-08]],0,0.3205714225769043
126,12893,[[          1   3.036e-06]],0,0.26879167556762695
127,12968,[[          1  5.7818e-08]],0,0.3280313014984131
128,13044,[[          1  2.1035e-06]],0,0.2760334014892578
129,13255,[[          1  7.8755e-08]],0,0.3054640293121338
130,13393,[[    0.99999  1.4032e-05]],0,0.28470420837402344
131,13443,[[          1  3.1591e-06]],0,0.32770490646362305
132,13494,[[          1  2.1388e-06]],0,0.2801480293273926
133,13549,[[          1  1.5411e-06]],0,0.2922811508178711
134,13644,[[          1  7.1612e-08]],0,0.32852911949157715
135,13703,[[          1  2.0464e-07]],0,0.2822585105895996
136,13796,[[          1   4.084e-06]],0,0.28339624404907227
137,13895,[[    0.99999  5.9836e-06]],0,0.3057248592376709
138,13996,[[          1  6.9371e-08]],0,0.30477404594421387
139,14247,[[          1  5.6815e-07]],0,0.31175899505615234
140,14301,[[          1  1.0304e-06]],0,0.3258938789367676
141,14403,[[    0.99999  1.3497e-05]],0,0.31241559982299805
142,14604,[[    0.99999  5.7047e-06]],0,0.30179858207702637
143,14847,[[          1  2.0004e-06]],0,0.33281993865966797
144,14903,[[    0.99998  1.9742e-05]],0,0.3185131549835205
145,15042,[[    0.99991  8.9406e-05]],0,0.2603442668914795
146,15243,[[          1  2.2461e-08]],0,0.2848999500274658
147,15401,[[          1  8.2704e-09]],0,0.2956407070159912
148,15463,[[          1  8.6536e-11]],0,0.2879483699798584
149,15544,[[          1  3.0512e-08]],0,0.2766892910003662
150,15645,[[          1  8.1485e-08]],0,0.2890498638153076
151,15743,[[          1  1.5113e-09]],0,0.33214330673217773
152,15794,[[          1  4.4929e-08]],0,0.2948930263519287
153,15894,[[          1  1.8204e-09]],0,0.28238415718078613
154,15993,[[          1  8.4112e-11]],0,0.2791788578033447
155,16043,[[          1  9.7041e-12]],0,0.28803324699401855
156,16093,[[          1  2.5211e-12]],0,0.28819942474365234
157,16201,[[          1  9.8621e-08]],0,0.29343557357788086
158,16303,[[          1  4.1577e-09]],0,0.28402113914489746
159,16495,[[          1  6.9521e-13]],0,0.4035458564758301
160,16595,[[          1  1.9137e-11]],0,0.2579667568206787
161,16694,[[          1   9.526e-09]],0,0.297896146774292
162,16844,[[          1  1.3494e-09]],0,0.29019880294799805
163,16944,[[          1  1.6471e-06]],0,0.2823445796966553
164,16994,[[     0.9992  0.00080038]],0,0.3682701587677002
165,17195,[[    0.99245   0.0075526]],0,0.2830228805541992
166,17389,[[    0.99993  7.3137e-05]],0,0.2655162811279297
167,17446,[[    0.99941  0.00059145]],0,0.32920026779174805
168,17532,[[    0.99994  5.8828e-05]],0,0.26502084732055664
169,17594,[[    0.99927  0.00072933]],0,0.2898719310760498
170,17739,[[    0.99197   0.0080286]],0,0.28894591331481934
171,17813,[[    0.99375   0.0062498]],0,0.2867708206176758
172,17894,[[     0.9981   0.0018995]],0,0.3327748775482178
173,17945,[[    0.99988  0.00011894]],0,0.2714869976043701
174,18044,[[          1  6.7946e-09]],0,0.280134916305542
175,18145,[[          1  2.9506e-06]],0,0.26990628242492676
176,18244,[[    0.99999  5.7853e-06]],0,0.3190169334411621
177,18344,[[    0.99996  4.4414e-05]],0,0.27114319801330566
178,18394,[[          1  1.1847e-09]],0,0.29698610305786133
179,18445,[[          1  2.5584e-08]],0,0.32026243209838867
180,18589,[[          1  8.6273e-08]],0,0.28817176818847656
181,18643,[[          1  9.9148e-07]],0,0.3012869358062744
182,18694,[[    0.99999  1.3309e-05]],0,0.2984647750854492
183,18813,[[          1  1.5615e-07]],0,0.33084559440612793
184,18894,[[          1  2.5349e-08]],0,0.3413279056549072
185,18944,[[    0.99998  1.6464e-05]],0,0.2970736026763916
186,19060,[[    0.99999  6.5711e-06]],0,0.3250000476837158
187,19161,[[     0.9999  0.00010363]],0,0.29834628105163574
188,19293,[[    0.99999   1.004e-05]],0,0.28645825386047363
189,19361,[[          1  1.0381e-06]],0,0.28656435012817383
190,19411,[[          1  3.5377e-06]],0,0.29097795486450195
191,19508,[[    0.99998  2.2479e-05]],0,0.30608057975769043
192,19613,[[    0.99994  5.9355e-05]],0,0.265336275100708
193,19700,[[    0.99994  5.7918e-05]],0,0.32373523712158203
194,19760,[[    0.99987  0.00013134]],0,0.2593963146209717
195,19811,[[    0.99979  0.00021241]],0,0.3028526306152344
196,19960,[[    0.99978   0.0002187]],0,0.30486273765563965
197,20010,[[    0.99468     0.00532]],0,0.3054955005645752
198,20161,[[    0.99999  1.1503e-05]],0,0.2860372066497803
199,20212,[[    0.99999  7.6019e-06]],0,0.2675487995147705
200,20308,[[     0.9999  9.7615e-05]],0,0.2775719165802002
201,20451,[[    0.99984  0.00016395]],0,0.31087160110473633
202,20559,[[          1  1.9968e-07]],0,0.3448152542114258
203,20629,[[          1  5.4518e-08]],0,0.2625887393951416
204,20734,[[          1  1.8548e-10]],0,0.28871965408325195
205,20849,[[          1  9.1239e-09]],0,0.27849483489990234
206,20930,[[    0.99998  2.1406e-05]],0,0.3473498821258545
207,21099,[[          1  1.3488e-07]],0,0.2945373058319092
208,21234,[[          1  7.5194e-10]],0,0.33443713188171387
209,21386,[[    0.99991  8.8789e-05]],0,0.3373713493347168
210,21482,[[    0.99996  3.8286e-05]],0,0.24545860290527344
211,21538,[[          1  1.1925e-06]],0,0.26290464401245117
212,21608,[[    0.99999  1.3935e-05]],0,0.291292667388916
213,21661,[[    0.99946  0.00053535]],0,0.28701019287109375
214,21731,[[    0.99999  1.3544e-05]],0,0.2705729007720947
215,21861,[[    0.99986  0.00013574]],0,0.3023045063018799
216,22009,[[    0.99858   0.0014157]],0,0.28777503967285156
217,22098,[[    0.99966  0.00034191]],0,0.2827146053314209
218,22209,[[          1  1.6755e-07]],0,0.31049013137817383
219,22295,[[    0.99994  6.0478e-05]],0,0.3469395637512207
220,22380,[[          1  4.4989e-08]],0,0.26189589500427246
221,22434,[[    0.99999  4.9925e-06]],0,0.2882866859436035
222,22532,[[    0.99999  1.0068e-05]],0,0.27687954902648926
223,22609,[[    0.99984  0.00016348]],0,0.3284909725189209
224,22681,[[    0.99988  0.00011523]],0,0.3100571632385254
225,22831,[[    0.99999  1.3546e-05]],0,0.29347991943359375
226,22932,[[    0.99968  0.00031698]],0,0.31443071365356445
227,22996,[[    0.99982  0.00017715]],0,0.284822940826416
228,23057,[[    0.99992  8.4111e-05]],0,0.30280375480651855
229,23156,[[          1  7.2842e-07]],0,0.29714393615722656
230,23236,[[          1  2.0512e-07]],0,0.2691512107849121
231,23408,[[    0.99999  7.6503e-06]],0,0.28107666969299316
232,23557,[[    0.99996  4.0865e-05]],0,0.2921302318572998
233,23805,[[    0.99991  8.8396e-05]],0,0.32013583183288574
234,23956,[[          1  2.0157e-06]],0,0.3032803535461426
235,24057,[[          1  1.5885e-07]],0,0.3207125663757324
236,24256,[[     0.9989   0.0010953]],0,0.28650450706481934
237,24307,[[     0.9999  9.5341e-05]],0,0.351423978805542
238,24357,[[    0.99652   0.0034795]],0,0.27963876724243164
239,24457,[[          1  1.5857e-06]],0,0.27676916122436523
240,24546,[[    0.99945  0.00054569]],0,0.2580585479736328
241,24755,[[    0.99999  9.7413e-06]],0,0.2754220962524414
242,24806,[[          1  1.5196e-07]],0,0.33707618713378906
243,24906,[[          1  1.1506e-08]],0,0.27837657928466797
244,25126,[[ 3.7789e-10           1]],1,0.264662504196167
245,25341,[[   2.36e-11           1]],1,0.25620603561401367
246,25433,[[ 6.5131e-11           1]],1,0.24749231338500977
247,25508,[[ 1.8271e-10           1]],1,0.2748398780822754
248,25696,[[ 2.9458e-09           1]],1,0.2399904727935791
249,25806,[[ 1.5653e-07           1]],1,0.2745060920715332
250,25899,[[ 2.2509e-09           1]],1,0.2728245258331299
251,25979,[[ 4.4568e-08           1]],1,0.30219554901123047
252,26033,[[ 8.2618e-09           1]],1,0.27552247047424316
253,26133,[[ 2.3611e-09           1]],1,0.24086689949035645
254,26231,[[  4.314e-08           1]],1,0.23362946510314941
255,26451,[[ 6.2036e-06     0.99999]],1,0.2902965545654297
256,26583,[[ 9.8892e-05      0.9999]],1,0.2635197639465332
257,26635,[[ 0.00012531     0.99987]],1,0.2646908760070801
258,26733,[[ 1.3893e-07           1]],1,0.3296389579772949
259,26783,[[ 2.1642e-07           1]],1,0.26676034927368164
260,26904,[[ 0.00017952     0.99982]],1,0.3046550750732422
261,26983,[[ 9.8831e-05      0.9999]],1,0.2668948173522949
262,27033,[[ 4.5265e-06           1]],1,0.2768700122833252
263,27132,[[ 1.8443e-07           1]],1,0.27062273025512695
264,27232,[[ 4.0455e-05     0.99996]],1,0.25783681869506836
265,27332,[[  8.346e-07           1]],1,0.28270435333251953
266,27401,[[ 0.00017654     0.99982]],1,0.28600120544433594
267,27451,[[ 8.2874e-07           1]],1,0.28687191009521484
268,27506,[[ 1.1599e-05     0.99999]],1,0.2835264205932617
269,27682,[[  1.916e-07           1]],1,0.3259236812591553
270,27832,[[ 9.7181e-13           1]],1,0.27831244468688965
271,27901,[[ 5.9711e-13           1]],1,0.29770326614379883
272,28032,[[ 2.8993e-09           1]],1,0.2826821804046631
273,28082,[[  8.858e-12           1]],1,0.27581024169921875
274,28207,[[ 1.5134e-12           1]],1,0.29044651985168457
275,28351,[[ 2.4188e-11           1]],1,0.2677009105682373
276,28401,[[ 1.3088e-12           1]],1,0.2943704128265381
277,28531,[[  1.888e-14           1]],1,0.24625611305236816
278,28581,[[ 7.2828e-12           1]],1,0.27001094818115234
279,28731,[[ 6.1541e-11           1]],1,0.2536611557006836
280,28851,[[ 1.7205e-10           1]],1,0.2638537883758545
281,28901,[[ 3.9585e-06           1]],1,0.26799607276916504
282,29043,[[ 1.8361e-11           1]],1,0.26543712615966797
283,29131,[[  1.648e-07           1]],1,0.26380109786987305
284,29257,[[ 1.2512e-06           1]],1,0.26851940155029297
285,29351,[[ 7.6349e-11           1]],1,0.3049752712249756
286,29581,[[ 2.7934e-12           1]],1,0.2645883560180664
287,29731,[[ 1.3208e-07           1]],1,0.2655472755432129
288,29801,[[   3.69e-12           1]],1,0.27367258071899414
289,29902,[[ 5.9099e-07           1]],1,0.26431798934936523
290,30004,[[ 1.3921e-07           1]],1,0.26993632316589355
291,30080,[[ 8.0479e-07           1]],1,0.27591824531555176
292,30171,[[ 1.4382e-05     0.99999]],1,0.22918963432312012
