,ind,preds,results,time
0,38,[[   0.090579     0.90942]],1,1.195927381515503
1,151,[[    0.75977     0.24023]],0,0.2676970958709717
2,303,[[    0.87773     0.12227]],0,0.2621140480041504
3,501,[[    0.57161     0.42839]],0,0.2774817943572998
4,601,[[    0.78933     0.21067]],0,0.27792787551879883
5,701,[[    0.98533    0.014672]],0,0.27278971672058105
6,901,[[    0.34978     0.65022]],1,0.2996513843536377
7,1001,[[    0.80066     0.19934]],0,0.2551841735839844
8,1101,[[     0.2346      0.7654]],1,0.2687861919403076
9,1151,[[    0.71704     0.28296]],0,0.2630312442779541
10,1301,[[   0.028516     0.97148]],1,0.2474994659423828
11,1351,[[    0.91073    0.089269]],0,0.24995779991149902
12,1501,[[    0.91258    0.087418]],0,0.263519287109375
13,1801,[[    0.14959     0.85041]],1,0.2611196041107178
14,1901,[[ 8.8364e-10           1]],1,0.26720404624938965
15,2001,[[ 1.7476e-06           1]],1,0.2829456329345703
16,2151,[[ 5.6974e-06     0.99999]],1,0.2663767337799072
17,2281,[[ 1.7548e-07           1]],1,0.253129243850708
18,2347,[[ 3.2704e-09           1]],1,0.2554934024810791
19,2451,[[ 5.8843e-10           1]],1,0.2711756229400635
20,2501,[[ 9.0347e-10           1]],1,0.2961292266845703
21,2697,[[ 1.1697e-10           1]],1,0.28485918045043945
22,2900,[[ 5.1973e-07           1]],1,0.2808806896209717
23,3200,[[ 4.0314e-12           1]],1,0.26090431213378906
24,3250,[[ 7.1246e-13           1]],1,0.3120734691619873
25,3301,[[ 5.4907e-12           1]],1,0.2838118076324463
26,3501,[[    0.02593     0.97407]],1,0.2838916778564453
27,3600,[[ 6.2684e-13           1]],1,0.2876133918762207
28,3650,[[ 5.6837e-12           1]],1,0.2773113250732422
29,3751,[[ 2.7956e-12           1]],1,0.26577281951904297
30,3850,[[ 3.8576e-11           1]],1,0.25379037857055664
31,3951,[[ 8.4176e-09           1]],1,0.2733004093170166
32,4151,[[ 7.2608e-10           1]],1,0.24979472160339355
33,4251,[[ 2.8845e-11           1]],1,0.2898845672607422
34,4365,[[ 8.7527e-14           1]],1,0.2602412700653076
35,4449,[[ 3.5569e-12           1]],1,0.256805419921875
36,4579,[[ 1.1836e-10           1]],1,0.23578262329101562
37,4649,[[ 2.2567e-13           1]],1,0.2612285614013672
38,4801,[[ 3.8445e-13           1]],1,0.27307796478271484
39,4899,[[ 1.8377e-13           1]],1,0.26755332946777344
40,4989,[[ 2.6825e-10           1]],1,0.26067399978637695
41,5049,[[ 3.2338e-12           1]],1,0.24537920951843262
42,5149,[[ 5.3869e-11           1]],1,0.29160070419311523
43,5249,[[ 3.2567e-14           1]],1,0.25830698013305664
44,5349,[[ 1.2138e-13           1]],1,0.2516045570373535
45,5451,[[ 7.7712e-11           1]],1,0.28235387802124023
46,5598,[[ 9.4484e-12           1]],1,0.25356149673461914
47,5648,[[ 2.3581e-11           1]],1,0.2679133415222168
48,5701,[[ 3.5465e-13           1]],1,0.25510096549987793
49,5806,[[ 2.2043e-09           1]],1,0.26142430305480957
50,5898,[[ 2.2413e-06           1]],1,0.25035953521728516
51,5972,[[ 3.3323e-06           1]],1,0.25585246086120605
52,6104,[[ 5.6809e-05     0.99994]],1,0.25586915016174316
53,6303,[[  2.291e-09           1]],1,0.2680950164794922
54,6404,[[ 5.0103e-09           1]],1,0.2591555118560791
55,6498,[[ 2.0957e-09           1]],1,0.24634122848510742
56,6548,[[ 4.6027e-09           1]],1,0.2348954677581787
57,6751,[[ 3.5909e-14           1]],1,0.2585914134979248
58,6912,[[ 4.3171e-15           1]],1,0.26612162590026855
59,7001,[[  2.852e-14           1]],1,0.23332929611206055
60,7055,[[ 3.1933e-14           1]],1,0.26818394660949707
61,7151,[[ 3.3205e-14           1]],1,0.2599630355834961
62,7247,[[ 4.1162e-14           1]],1,0.26105332374572754
63,7303,[[ 7.1523e-13           1]],1,0.24275445938110352
64,7497,[[  0.0024012      0.9976]],1,0.25277066230773926
65,7597,[[ 1.2716e-13           1]],1,0.2360396385192871
66,7701,[[ 3.4361e-15           1]],1,0.25392746925354004
67,7801,[[ 1.0521e-12           1]],1,0.2446117401123047
68,8001,[[  2.199e-09           1]],1,0.2953932285308838
69,8090,[[ 6.0154e-08           1]],1,0.29080748558044434
70,8154,[[ 3.5353e-08           1]],1,0.28402042388916016
71,8251,[[ 7.6459e-10           1]],1,0.36660122871398926
72,8446,[[ 4.2144e-10           1]],1,0.2729454040527344
73,8547,[[  2.324e-13           1]],1,0.28442978858947754
74,8651,[[ 1.3291e-12           1]],1,0.2914741039276123
75,8701,[[ 3.7686e-12           1]],1,0.27718210220336914
76,8751,[[ 3.0415e-11           1]],1,0.31386446952819824
77,8846,[[ 2.7487e-09           1]],1,0.26631712913513184
78,8924,[[ 1.6061e-07           1]],1,0.24293184280395508
79,9046,[[ 1.9342e-10           1]],1,0.2670624256134033
80,9201,[[ 7.4287e-13           1]],1,0.26415038108825684
81,9251,[[ 1.6051e-13           1]],1,0.24912381172180176
82,9346,[[ 2.8281e-12           1]],1,0.26036715507507324
83,9446,[[ 2.0019e-14           1]],1,0.25589871406555176
84,9514,[[ 3.7366e-12           1]],1,0.25605082511901855
85,9564,[[ 2.3007e-12           1]],1,0.2911200523376465
86,9625,[[ 1.7133e-13           1]],1,0.2474365234375
87,9701,[[ 1.6243e-14           1]],1,0.27124786376953125
88,9755,[[  2.367e-15           1]],1,0.2553534507751465
89,9945,[[ 1.4218e-12           1]],1,0.2531607151031494
90,10051,[[ 1.4157e-13           1]],1,0.27797889709472656
91,10151,[[  2.648e-13           1]],1,0.2588210105895996
92,10251,[[ 7.8052e-13           1]],1,0.27537012100219727
93,10345,[[ 1.9326e-13           1]],1,0.261033296585083
94,10451,[[ 4.2661e-12           1]],1,0.25098633766174316
95,10551,[[ 6.3887e-14           1]],1,0.2658047676086426
96,10645,[[ 1.1643e-13           1]],1,0.2690012454986572
97,10701,[[ 5.6732e-12           1]],1,0.24933266639709473
98,10776,[[ 7.1831e-12           1]],1,0.24572420120239258
99,10845,[[ 1.7904e-12           1]],1,0.25348424911499023
100,10994,[[ 3.7372e-12           1]],1,0.3318674564361572
101,11144,[[ 1.1202e-14           1]],1,0.2744781970977783
102,11294,[[ 4.2345e-13           1]],1,0.22992205619812012
103,11388,[[ 8.0326e-14           1]],1,0.2608017921447754
104,11483,[[ 3.0438e-15           1]],1,0.22417283058166504
105,11695,[[ 1.5911e-10           1]],1,0.26397156715393066
106,11894,[[ 4.7853e-12           1]],1,0.24430537223815918
107,11951,[[ 1.0646e-11           1]],1,0.2600443363189697
108,12049,[[ 8.2704e-10           1]],1,0.24919462203979492
109,12151,[[ 2.3043e-12           1]],1,0.2623257637023926
110,12244,[[ 4.4256e-13           1]],1,0.2831766605377197
111,12393,[[  1.527e-12           1]],1,0.2564082145690918
112,12668,[[ 1.6829e-06           1]],1,0.2636833190917969
113,12781,[[ 1.5786e-06           1]],1,0.2359468936920166
114,12943,[[    0.18265     0.81735]],1,0.25874876976013184
115,13012,[[ 1.3186e-09           1]],1,0.278043270111084
116,13093,[[ 5.9993e-11           1]],1,0.2762162685394287
117,13175,[[ 8.9087e-08           1]],1,0.2688441276550293
118,13243,[[   0.064243     0.93576]],1,0.3012411594390869
119,13337,[[ 3.9843e-10           1]],1,0.2805044651031494
120,13574,[[ 2.4206e-05     0.99998]],1,0.26712560653686523
121,13642,[[ 3.6249e-06           1]],1,0.275188684463501
122,13742,[[  0.0092821     0.99072]],1,0.30330967903137207
123,13863,[[ 2.2404e-05     0.99998]],1,0.2903430461883545
124,13992,[[ 2.3124e-10           1]],1,0.28041529655456543
125,14094,[[ 5.2707e-10           1]],1,0.2720794677734375
126,14259,[[ 5.0017e-10           1]],1,0.3142669200897217
127,14342,[[ 9.7957e-05      0.9999]],1,0.24140238761901855
128,14444,[[ 1.1256e-05     0.99999]],1,0.258190393447876
129,14501,[[ 6.3825e-05     0.99994]],1,0.2659614086151123
130,14642,[[ 2.7246e-06           1]],1,0.2526264190673828
131,14843,[[ 4.3029e-07           1]],1,0.23813676834106445
132,14903,[[ 4.0124e-06           1]],1,0.2769787311553955
133,15022,[[ 4.8711e-05     0.99995]],1,0.2360060214996338
134,15093,[[ 1.5751e-06           1]],1,0.27521491050720215
135,15191,[[ 7.1842e-10           1]],1,0.24477744102478027
136,15291,[[ 1.2771e-07           1]],1,0.2262558937072754
137,15401,[[          1  8.3281e-07]],0,0.2582240104675293
138,15491,[[          1  5.0789e-08]],0,0.26265406608581543
139,15641,[[ 2.8615e-05     0.99997]],1,0.2516343593597412
140,15741,[[ 0.00034863     0.99965]],1,0.24667119979858398
141,15796,[[  0.0011982      0.9988]],1,0.28773927688598633
142,15891,[[ 1.8554e-09           1]],1,0.26015686988830566
143,15941,[[ 2.2291e-09           1]],1,0.25330424308776855
144,15996,[[ 3.8923e-09           1]],1,0.24850797653198242
145,16111,[[ 2.1652e-07           1]],1,0.28150200843811035
146,16197,[[    3.1e-09           1]],1,0.2610354423522949
147,16263,[[ 1.4537e-09           1]],1,0.23692107200622559
148,16351,[[ 1.9672e-09           1]],1,0.2567293643951416
149,16440,[[ 5.2102e-08           1]],1,0.2551426887512207
150,16556,[[ 9.7828e-10           1]],1,0.3018159866333008
151,16640,[[ 3.9685e-14           1]],1,0.26271986961364746
152,16690,[[ 2.6592e-14           1]],1,0.28775548934936523
153,16795,[[ 9.0609e-15           1]],1,0.3280825614929199
154,16890,[[ 1.3701e-13           1]],1,0.23952150344848633
155,16951,[[ 2.1428e-13           1]],1,0.2595987319946289
156,17051,[[ 6.0863e-13           1]],1,0.2556443214416504
