,ind,preds,results,time
49,4317,[[   0.023822     0.97618]],1,0.26941967010498047
50,4395,[[    0.13106     0.86894]],1,0.2538785934448242
51,4447,[[    0.06945     0.93055]],1,0.2414853572845459
52,4527,[[    0.82135     0.17865]],0,0.24669575691223145
53,4577,[[    0.10356     0.89644]],1,0.24077701568603516
54,4629,[[    0.27409     0.72591]],1,0.3038291931152344
55,4681,[[   0.083293     0.91671]],1,0.25724196434020996
56,4759,[[   0.015562     0.98444]],1,0.24830079078674316
57,4837,[[   0.019273     0.98073]],1,0.2635993957519531
58,4915,[[   0.051921     0.94808]],1,0.24295759201049805
59,4967,[[   0.041857     0.95814]],1,0.2472836971282959
60,5071,[[   0.028153     0.97185]],1,0.24548602104187012
61,5123,[[    0.19584     0.80416]],1,0.23699498176574707
62,5201,[[  0.0016524     0.99835]],1,0.24701571464538574
63,5253,[[   0.094048     0.90595]],1,0.2713475227355957
64,5357,[[   0.015347     0.98465]],1,0.24561262130737305
65,5409,[[   0.024663     0.97534]],1,0.25803518295288086
66,5487,[[   0.011518     0.98848]],1,0.2437598705291748
67,5565,[[   0.032728     0.96727]],1,0.2671225070953369
68,5643,[[   0.021963     0.97804]],1,0.2579529285430908
69,5716,[[   0.026203      0.9738]],1,0.2661170959472656
70,5773,[[   0.022508     0.97749]],1,0.25832366943359375
71,5929,[[  0.0026358     0.99736]],1,0.24680423736572266
72,6007,[[   0.030592     0.96941]],1,0.26235127449035645
73,6059,[[   0.060053     0.93995]],1,0.28366684913635254
74,6137,[[    0.27857     0.72143]],1,0.2579965591430664
75,6267,[[    0.17075     0.82925]],1,0.2489163875579834
76,6371,[[   0.036696      0.9633]],1,0.2529318332672119
77,6483,[[   0.011882     0.98812]],1,0.2774932384490967
78,6579,[[  0.0081134     0.99189]],1,0.25281357765197754
79,6633,[[    0.08509     0.91491]],1,0.25000643730163574
80,6709,[[   0.011203      0.9888]],1,0.28252553939819336
81,6761,[[    0.93667    0.063333]],0,0.2717452049255371
82,6841,[[    0.81555     0.18445]],0,0.2463207244873047
83,6943,[[    0.17707     0.82293]],1,0.26377201080322266
84,7021,[[    0.26275     0.73725]],1,0.271651029586792
85,7099,[[    0.37005     0.62995]],1,0.2634773254394531
86,7151,[[    0.03407     0.96593]],1,0.28092479705810547
87,7229,[[ 0.00028358     0.99972]],1,0.2628164291381836
88,7283,[[   0.013327     0.98667]],1,0.2731330394744873
89,7385,[[  0.0003652     0.99963]],1,0.29135847091674805
90,7463,[[ 0.00057564     0.99942]],1,0.28932690620422363
91,7515,[[ 0.00054181     0.99946]],1,0.28233933448791504
92,7593,[[ 0.00013336     0.99987]],1,0.2742042541503906
93,7671,[[ 2.9478e-05     0.99997]],1,0.24695587158203125
94,7723,[[  0.0033738     0.99663]],1,0.2590155601501465
95,7777,[[   0.013669     0.98633]],1,0.2900230884552002
96,7853,[[   0.046797      0.9532]],1,0.23614239692687988
97,8035,[[ 0.00015635     0.99984]],1,0.2537529468536377
98,8113,[[ 0.00011825     0.99988]],1,0.24195313453674316
99,8165,[[ 1.0905e-05     0.99999]],1,0.2687671184539795
100,8243,[[ 5.3664e-05     0.99995]],1,0.7223875522613525
101,8324,[[ 9.8572e-06     0.99999]],1,0.2663693428039551
102,8399,[[  4.822e-05     0.99995]],1,0.26455163955688477
103,8451,[[ 0.00053072     0.99947]],1,0.3018147945404053
104,8581,[[ 0.00055802     0.99944]],1,0.2768588066101074
105,8633,[[ 5.2665e-05     0.99995]],1,0.26825904846191406
106,8737,[[ 0.00019216     0.99981]],1,0.2768137454986572
107,8789,[[  0.0035981      0.9964]],1,0.2666196823120117
108,9023,[[ 0.00051885     0.99948]],1,0.297684907913208
109,9101,[[   0.007039     0.99296]],1,0.3447301387786865
110,9283,[[   0.043336     0.95666]],1,0.2709314823150635
111,9387,[[   0.038481     0.96152]],1,0.28746891021728516
112,9465,[[   0.001541     0.99846]],1,0.2844815254211426
113,9638,[[   0.011054     0.98895]],1,0.2597846984863281
114,9725,[[    0.01675     0.98325]],1,0.27783727645874023
115,9777,[[  0.0034866     0.99651]],1,0.279895544052124
116,9885,[[   0.022128     0.97787]],1,0.2642045021057129
117,9964,[[   0.015888     0.98411]],1,0.3536186218261719
118,10037,[[    0.11766     0.88234]],1,0.26136255264282227
119,10089,[[ 0.00073434     0.99927]],1,0.26482367515563965
120,10167,[[    0.31388     0.68612]],1,0.31347227096557617
121,10245,[[  0.0044013      0.9956]],1,0.27342772483825684
122,10323,[[  0.0024028      0.9976]],1,0.2681236267089844
123,10375,[[  0.0037833     0.99622]],1,0.2512202262878418
124,10479,[[    0.01528     0.98472]],1,0.27742457389831543
125,10609,[[   0.021947     0.97805]],1,0.2588663101196289
126,10713,[[  0.0021987      0.9978]],1,0.2937028408050537
127,10791,[[    0.48178     0.51822]],1,0.28563809394836426
128,10843,[[    0.27813     0.72187]],1,0.3208777904510498
129,10921,[[    0.14913     0.85087]],1,0.27836060523986816
130,10975,[[  0.0097253     0.99027]],1,0.2829253673553467
131,11077,[[    0.11141     0.88859]],1,0.2866556644439697
132,11129,[[  0.0063904     0.99361]],1,0.28505420684814453
133,11285,[[    0.16923     0.83077]],1,0.28075408935546875
134,11363,[[   0.002648     0.99735]],1,0.2818412780761719
135,11441,[[   0.013855     0.98615]],1,0.27715206146240234
136,11493,[[  0.0074887     0.99251]],1,0.28077268600463867
137,11549,[[   0.003787     0.99621]],1,0.2785050868988037
138,11649,[[ 0.00025369     0.99975]],1,0.26347923278808594
139,11727,[[   0.015146     0.98485]],1,0.2529466152191162
140,11779,[[  0.0010789     0.99892]],1,0.271378755569458
141,11859,[[    0.05101     0.94899]],1,0.3352229595184326
142,11935,[[   0.017527     0.98247]],1,0.28615522384643555
143,12039,[[   0.076473     0.92353]],1,0.26049327850341797
144,12166,[[  0.0056953      0.9943]],1,0.27670741081237793
145,12247,[[  0.0012247     0.99878]],1,0.35109519958496094
146,12299,[[  0.0019389     0.99806]],1,0.26744651794433594
147,12404,[[   0.011952     0.98805]],1,0.26073741912841797
148,12455,[[ 0.00016676     0.99983]],1,0.2597811222076416
149,12509,[[ 8.3299e-05     0.99992]],1,0.27669811248779297
150,12608,[[ 0.00010631     0.99989]],1,0.2786085605621338
151,12689,[[ 0.00092871     0.99907]],1,0.2659320831298828
152,12741,[[ 0.00025152     0.99975]],1,0.25465846061706543
153,12845,[[ 1.7497e-05     0.99998]],1,0.3255898952484131
154,12897,[[ 0.00017051     0.99983]],1,0.2725539207458496
155,12975,[[ 0.00040713     0.99959]],1,0.270674467086792
156,13027,[[ 2.5116e-05     0.99997]],1,0.2604639530181885
157,13131,[[ 0.00027215     0.99973]],1,0.2629711627960205
158,13209,[[ 2.2584e-05     0.99998]],1,0.2841200828552246
159,13287,[[ 0.00038312     0.99962]],1,0.27628445625305176
160,13365,[[ 0.00092774     0.99907]],1,0.25663113594055176
161,13469,[[   0.001243     0.99876]],1,0.2742195129394531
162,13553,[[   0.032391     0.96761]],1,0.27459263801574707
163,13677,[[ 0.00014612     0.99985]],1,0.24394011497497559
164,13729,[[ 1.4281e-05     0.99999]],1,0.2802004814147949
165,13911,[[   0.062332     0.93767]],1,0.25391292572021484
166,13989,[[  0.0013511     0.99865]],1,0.27601051330566406
167,14067,[[  0.0066702     0.99333]],1,0.2683255672454834
168,14215,[[    0.19856     0.80144]],1,0.2580893039703369
169,14274,[[   0.028917     0.97108]],1,0.27946972846984863
170,14333,[[ 0.00036369     0.99964]],1,0.2523307800292969
171,14431,[[  0.0076775     0.99232]],1,0.29106569290161133
172,14509,[[   0.016102      0.9839]],1,0.28468871116638184
173,14639,[[   0.010179     0.98982]],1,0.30704760551452637
174,14691,[[  0.0071922     0.99281]],1,0.28766536712646484
175,14795,[[  0.0022839     0.99772]],1,0.28452491760253906
176,14899,[[   0.015343     0.98466]],1,0.27622032165527344
177,14951,[[   0.017611     0.98239]],1,0.28057026863098145
178,15003,[[   0.069728     0.93027]],1,0.3339195251464844
179,15081,[[   0.039994     0.96001]],1,0.2947406768798828
180,15159,[[   0.058015     0.94198]],1,0.30275917053222656
181,15289,[[  0.0033203     0.99668]],1,0.27627110481262207
182,15367,[[  0.0086338     0.99137]],1,0.25670766830444336
183,15471,[[  0.0076268     0.99237]],1,0.34706950187683105
184,15601,[[   0.053423     0.94658]],1,0.2594757080078125
185,15731,[[   0.025121     0.97488]],1,0.24586701393127441
186,15835,[[    0.51362     0.48638]],0,0.26976776123046875
187,15928,[[  0.0026925     0.99731]],1,0.2942173480987549
188,15991,[[  0.0076552     0.99234]],1,0.26078176498413086
189,16043,[[  0.0010912     0.99891]],1,0.26992011070251465
190,16173,[[   0.013912     0.98609]],1,0.2759242057800293
191,16251,[[  0.0051649     0.99484]],1,0.28414463996887207
192,16329,[[   0.042086     0.95791]],1,0.26818156242370605
193,16433,[[   0.020569     0.97943]],1,0.2733018398284912
194,16511,[[  0.0013911     0.99861]],1,0.26955699920654297
195,16563,[[    0.01069     0.98931]],1,0.2842230796813965
196,16653,[[    0.19482     0.80518]],1,0.25382447242736816
197,16724,[[   0.010171     0.98983]],1,0.2665696144104004
198,16797,[[  0.0072662     0.99273]],1,0.2671542167663574
199,16901,[[ 0.00066806     0.99933]],1,0.27942562103271484
200,17012,[[   0.058601      0.9414]],1,0.2667422294616699
201,17086,[[   0.012371     0.98763]],1,0.2669868469238281
202,17164,[[   0.044572     0.95543]],1,0.25117063522338867
203,17242,[[  0.0034844     0.99652]],1,0.2865769863128662
204,17343,[[  0.0022026      0.9978]],1,0.24295830726623535
205,17421,[[  0.0082377     0.99176]],1,0.2510538101196289
206,17473,[[    0.11616     0.88384]],1,0.2658720016479492
207,17551,[[  0.0077673     0.99223]],1,0.2673943042755127
208,17629,[[  0.0014333     0.99857]],1,0.2651705741882324
209,17707,[[  0.0031758     0.99682]],1,0.270798921585083
210,17785,[[  0.0014853     0.99851]],1,0.26218700408935547
211,17941,[[   0.066272     0.93373]],1,0.28008031845092773
212,17993,[[  0.0076198     0.99238]],1,0.2677950859069824
213,18045,[[   0.041572     0.95843]],1,0.24811816215515137
214,18097,[[  7.509e-05     0.99992]],1,0.2611370086669922
215,18149,[[   0.057749     0.94225]],1,0.2636244297027588
216,18331,[[  0.0067766     0.99322]],1,0.26955366134643555
217,18383,[[   0.011521     0.98848]],1,0.26608729362487793
218,18435,[[   0.019015     0.98099]],1,0.2525362968444824
219,18539,[[  0.0091642     0.99084]],1,0.30982208251953125
220,18669,[[  0.0023094     0.99769]],1,0.27782583236694336
221,18773,[[ 0.00019058     0.99981]],1,0.2861006259918213
222,18825,[[  0.0013933     0.99861]],1,0.28109216690063477
223,18905,[[  0.0021775     0.99782]],1,0.27089881896972656
224,18955,[[  0.0031821     0.99682]],1,0.27602362632751465
225,19007,[[   0.036379     0.96362]],1,0.29376745223999023
226,19059,[[    0.11078     0.88922]],1,0.2766246795654297
227,19111,[[   0.053558     0.94644]],1,0.29297971725463867
228,19189,[[    0.01018     0.98982]],1,0.2740466594696045
229,19243,[[    0.12379     0.87621]],1,0.2603461742401123
230,19293,[[    0.21964     0.78036]],1,0.27389097213745117
231,19345,[[   0.063424     0.93658]],1,0.2615487575531006
232,19397,[[     0.0223      0.9777]],1,0.27013516426086426
233,19475,[[    0.16985     0.83015]],1,0.2639791965484619
234,19527,[[    0.11982     0.88018]],1,0.25992465019226074
235,19581,[[   0.044619     0.95538]],1,0.2724733352661133
236,19683,[[ 0.00099051     0.99901]],1,0.2877187728881836
237,19787,[[  0.0014505     0.99855]],1,0.2487192153930664
238,19865,[[   0.050743     0.94926]],1,0.2549407482147217
239,19917,[[   0.033642     0.96636]],1,0.278275728225708
240,20021,[[   0.078903      0.9211]],1,0.2586369514465332
241,20099,[[   0.092027     0.90797]],1,0.2509002685546875
242,20203,[[  0.0016543     0.99835]],1,0.2383708953857422
243,20385,[[   0.082348     0.91765]],1,0.2761349678039551
244,20463,[[  0.0010521     0.99895]],1,0.27402400970458984
245,20541,[[  0.0085822     0.99142]],1,0.2691986560821533
246,20697,[[  0.0011432     0.99886]],1,0.2508573532104492
247,20749,[[   0.026887     0.97311]],1,0.24759173393249512
248,20827,[[ 0.00099902       0.999]],1,0.2523038387298584
249,20905,[[   0.034606     0.96539]],1,0.2464444637298584
250,21009,[[   0.059418     0.94058]],1,0.3330085277557373
251,21087,[[   0.099871     0.90013]],1,0.25800299644470215
252,21139,[[   0.026253     0.97375]],1,0.2881011962890625
253,21225,[[  0.0033941     0.99661]],1,0.23887896537780762
254,21299,[[   0.045556     0.95444]],1,0.2578394412994385
255,21425,[[  0.0063001      0.9937]],1,0.24431395530700684
256,21503,[[   0.035487     0.96451]],1,0.25006747245788574
257,21581,[[    0.10278     0.89722]],1,0.24346590042114258
258,21659,[[  0.0032127     0.99679]],1,0.3291890621185303
259,21711,[[   0.040567     0.95943]],1,0.2614412307739258
260,21867,[[    0.10327     0.89673]],1,0.27963757514953613
261,21921,[[  0.0097015      0.9903]],1,0.347454309463501
262,21971,[[   0.084978     0.91502]],1,0.2551136016845703
263,22023,[[  0.0028696     0.99713]],1,0.25118207931518555
264,22127,[[  0.0029753     0.99702]],1,0.2570924758911133
265,22179,[[   0.089361     0.91064]],1,0.2653357982635498
266,22257,[[   0.016413     0.98359]],1,0.28455257415771484
267,22335,[[   0.017354     0.98265]],1,0.2663242816925049
268,22387,[[   0.036362     0.96364]],1,0.2783493995666504
269,22543,[[  0.0025297     0.99747]],1,0.25700950622558594
270,22699,[[   0.036287     0.96371]],1,0.27452778816223145
271,22751,[[  0.0027979      0.9972]],1,0.27042293548583984
272,22829,[[    0.06587     0.93413]],1,0.27689599990844727
273,22933,[[   0.038204      0.9618]],1,0.2799396514892578
274,23011,[[    0.10842     0.89158]],1,0.2732248306274414
275,23092,[[   0.000526     0.99947]],1,0.25302886962890625
276,23196,[[ 0.00076944     0.99923]],1,0.27368950843811035
277,23255,[[  0.0024917     0.99751]],1,0.2865471839904785
278,23349,[[  0.0022373     0.99776]],1,0.24190592765808105
279,23401,[[ 4.2338e-05     0.99996]],1,0.25238800048828125
280,23583,[[  0.0073691     0.99263]],1,0.2410142421722412
281,23661,[[  0.0080839     0.99192]],1,0.24914193153381348
282,23817,[[  0.0067898     0.99321]],1,0.2507169246673584
283,23921,[[  0.0003695     0.99963]],1,0.26564502716064453
284,24051,[[ 0.00011375     0.99989]],1,0.2637341022491455
285,24103,[[ 0.00070335      0.9993]],1,0.242875337600708
286,24181,[[    0.10861     0.89139]],1,0.2843153476715088
287,24337,[[    0.07018     0.92982]],1,0.2487201690673828
288,24389,[[   0.098722     0.90128]],1,0.2596447467803955
289,24467,[[   0.013479     0.98652]],1,0.24953985214233398
290,24519,[[  0.0021108     0.99789]],1,0.26224565505981445
291,24597,[[   0.029762     0.97024]],1,0.2660844326019287
292,24701,[[  0.0011598     0.99884]],1,0.24684381484985352
293,24857,[[  0.0038287     0.99617]],1,0.24957728385925293
294,24909,[[  0.0001913     0.99981]],1,0.2443230152130127
295,25013,[[ 0.00073972     0.99926]],1,0.26331543922424316
296,25065,[[  0.0084837     0.99152]],1,0.2753634452819824
297,25120,[[  0.0028814     0.99712]],1,0.2458634376525879
298,25247,[[    0.65813     0.34187]],0,0.2430286407470703
299,25429,[[    0.89178     0.10822]],0,0.24613022804260254
300,25507,[[    0.93067    0.069334]],0,0.26013946533203125
301,25611,[[    0.53292     0.46708]],0,0.25784969329833984
302,25691,[[    0.31574     0.68426]],1,0.24651718139648438
303,25741,[[    0.61851     0.38149]],0,0.2702317237854004
304,25871,[[   0.088761     0.91124]],1,0.2620673179626465
305,25949,[[   0.036477     0.96352]],1,0.22697877883911133
306,26105,[[    0.57448     0.42552]],0,0.2494056224822998
307,26209,[[    0.33891     0.66109]],1,0.2459876537322998
308,26289,[[    0.96305    0.036946]],0,0.25882434844970703
309,26339,[[    0.44209     0.55791]],1,0.2440016269683838
310,26443,[[    0.40267     0.59733]],1,0.2497575283050537
311,26521,[[   0.037279     0.96272]],1,0.2771947383880615
312,26599,[[    0.03535     0.96465]],1,0.24042510986328125
313,26654,[[    0.13034     0.86966]],1,0.2474520206451416
314,26729,[[   0.030006     0.96999]],1,0.24709439277648926
315,26848,[[    0.08838     0.91162]],1,0.2918426990509033
316,26911,[[    0.56327     0.43673]],0,0.2842986583709717
317,26989,[[     0.1458      0.8542]],1,0.280775785446167
318,27041,[[    0.82887     0.17113]],0,0.2542405128479004
319,27096,[[   0.051603      0.9484]],1,0.29582643508911133
320,27171,[[    0.25435     0.74565]],1,0.27977681159973145
321,27223,[[    0.34854     0.65146]],1,0.2795834541320801
322,27353,[[   0.024176     0.97582]],1,0.27295899391174316
323,27431,[[ 0.00034492     0.99966]],1,0.26863574981689453
324,27483,[[   0.015116     0.98488]],1,0.2743856906890869
325,27587,[[  0.0016763     0.99832]],1,0.25780773162841797
326,27665,[[   0.046022     0.95398]],1,0.25394582748413086
327,27800,[[   0.023932     0.97607]],1,0.2678098678588867
328,27873,[[  0.0085887     0.99141]],1,0.2442917823791504
329,27925,[[  0.0020138     0.99799]],1,0.25037074089050293
330,28003,[[ 0.00052469     0.99948]],1,0.25130534172058105
331,28055,[[  0.0062292     0.99377]],1,0.2562539577484131
332,28133,[[  0.0039481     0.99605]],1,0.24363112449645996
333,28211,[[  0.0012911     0.99871]],1,0.27533531188964844
334,28289,[[   0.034171     0.96583]],1,0.25642895698547363
335,28367,[[    0.08639     0.91361]],1,0.2636737823486328
336,28445,[[  0.0053497     0.99465]],1,0.30020904541015625
337,28523,[[    0.13024     0.86976]],1,0.23136615753173828
338,28603,[[   0.028593     0.97141]],1,0.2722897529602051
339,28705,[[  0.0043392     0.99566]],1,0.2509896755218506
340,28783,[[     0.2638      0.7362]],1,0.2504429817199707
341,28887,[[   0.086469     0.91353]],1,0.23818397521972656
342,28939,[[    0.11529     0.88471]],1,0.24693512916564941
343,29017,[[    0.19353     0.80647]],1,0.2575414180755615
344,29095,[[   0.035547     0.96445]],1,0.2823922634124756
345,29173,[[     0.6466      0.3534]],0,0.24466705322265625
346,29289,[[    0.25817     0.74183]],1,0.2619178295135498
347,29360,[[    0.15337     0.84663]],1,0.2578921318054199
348,29513,[[    0.18185     0.81815]],1,0.24860930442810059
349,29563,[[    0.14257     0.85743]],1,0.2659611701965332
350,29615,[[     0.1585      0.8415]],1,0.2504110336303711
351,29693,[[     0.3943      0.6057]],1,0.27974534034729004
352,29745,[[   0.045285     0.95472]],1,0.2842278480529785
353,29823,[[    0.66483     0.33517]],0,0.25316929817199707
354,29953,[[   0.024332     0.97567]],1,0.25229978561401367
355,30135,[[     0.6944      0.3056]],0,0.25902342796325684
356,30191,[[    0.34936     0.65064]],1,0.2601900100708008
357,30265,[[    0.67392     0.32608]],0,0.2618856430053711
358,30321,[[    0.62208     0.37792]],0,0.24486994743347168
359,30395,[[    0.57907     0.42093]],0,0.26332545280456543
360,30525,[[    0.21363     0.78637]],1,0.2545804977416992
361,30577,[[    0.60377     0.39623]],0,0.2612149715423584
362,30655,[[    0.51325     0.48675]],0,0.2664604187011719
363,30785,[[    0.22404     0.77596]],1,0.2764928340911865
364,30941,[[    0.98934    0.010664]],0,0.281888484954834
365,31071,[[    0.94284     0.05716]],0,0.26226282119750977
366,31123,[[    0.95025    0.049753]],0,0.2841777801513672
367,31201,[[    0.83462     0.16538]],0,0.2815282344818115
368,31253,[[    0.76497     0.23503]],0,0.29460883140563965
369,31308,[[    0.83517     0.16483]],0,0.28841590881347656
370,31383,[[    0.21082     0.78918]],1,0.27156877517700195
371,31435,[[    0.08553     0.91447]],1,0.29481935501098633
372,31513,[[    0.70136     0.29864]],0,0.2749178409576416
373,31610,[[    0.19579     0.80421]],1,0.24693059921264648
374,31698,[[    0.12374     0.87626]],1,0.24286794662475586
375,31799,[[  0.0048124     0.99519]],1,0.26273179054260254
376,31877,[[    0.10266     0.89734]],1,0.26522350311279297
377,31955,[[    0.10065     0.89935]],1,0.25626301765441895
378,32033,[[    0.20761     0.79239]],1,0.2573666572570801
379,32085,[[   0.034617     0.96538]],1,0.23029017448425293
380,32163,[[    0.35415     0.64585]],1,0.26174306869506836
381,32215,[[    0.12281     0.87719]],1,0.2535889148712158
382,32293,[[    0.82617     0.17383]],0,0.25928306579589844
383,32397,[[    0.93551    0.064489]],0,0.2299492359161377
384,32475,[[    0.89184     0.10816]],0,0.254331111907959
385,32553,[[    0.60944     0.39056]],0,0.3414740562438965
386,32612,[[  0.0015131     0.99849]],1,0.25092482566833496
387,32787,[[    0.12908     0.87092]],1,0.25215840339660645
388,32891,[[   0.015388     0.98461]],1,0.2643883228302002
389,32995,[[   0.011827     0.98817]],1,0.2459118366241455
390,33047,[[  0.0077681     0.99223]],1,0.26262426376342773
391,33125,[[     0.1548      0.8452]],1,0.25672101974487305
392,33203,[[     0.0141      0.9859]],1,0.25438928604125977
393,33411,[[    0.12022     0.87978]],1,0.2576467990875244
394,33515,[[   0.068768     0.93123]],1,0.2769169807434082
395,33593,[[   0.042914     0.95709]],1,0.24323177337646484
396,33645,[[    0.12871     0.87129]],1,0.25292181968688965
397,33749,[[    0.03923     0.96077]],1,0.23467803001403809
398,33801,[[   0.023786     0.97621]],1,0.25623536109924316
399,33853,[[   0.025241     0.97476]],1,0.26046323776245117
400,33905,[[    0.46618     0.53382]],1,0.2613375186920166
401,33983,[[    0.11424     0.88576]],1,0.2638731002807617
402,34087,[[    0.01772     0.98228]],1,0.2716183662414551
403,34139,[[   0.015486     0.98451]],1,0.2650167942047119
404,34295,[[   0.011979     0.98802]],1,0.2518470287322998
405,34399,[[    0.12477     0.87523]],1,0.27420926094055176
406,34477,[[   0.020758     0.97924]],1,0.2761073112487793
407,34529,[[   0.012053     0.98795]],1,0.23645329475402832
