,ind,preds,results,time
146,12949,[[    0.12251     0.87749]],1,0.2807340621948242
147,13027,[[    0.71019     0.28981]],0,0.25064611434936523
148,13105,[[    0.35155     0.64845]],1,0.2534031867980957
149,13167,[[    0.17209     0.82791]],1,0.26015186309814453
150,13235,[[   0.089006     0.91099]],1,0.25691962242126465
151,13341,[[    0.62182     0.37818]],0,0.24939918518066406
152,13417,[[    0.46785     0.53215]],1,0.26927757263183594
153,13495,[[    0.37122     0.62878]],1,0.30356407165527344
154,13599,[[    0.33613     0.66387]],1,0.27060937881469727
155,13677,[[     0.1478      0.8522]],1,0.2953150272369385
156,13859,[[     0.4006      0.5994]],1,0.29163551330566406
157,13937,[[     0.3981      0.6019]],1,0.295198917388916
158,14015,[[    0.44297     0.55703]],1,0.2823793888092041
159,14171,[[    0.30774     0.69226]],1,0.2792489528656006
160,14249,[[    0.69536     0.30464]],0,0.2732858657836914
161,14301,[[   0.032982     0.96702]],1,0.2690598964691162
162,14356,[[    0.32054     0.67946]],1,0.2623302936553955
163,14431,[[    0.50878     0.49122]],0,0.26493215560913086
164,14586,[[    0.50758     0.49242]],0,0.27710819244384766
165,14643,[[    0.61688     0.38312]],0,0.25958728790283203
166,14743,[[    0.70599     0.29401]],0,0.2515115737915039
167,14821,[[    0.36548     0.63452]],1,0.2378695011138916
168,14899,[[    0.47324     0.52676]],1,0.244415283203125
169,14951,[[    0.44305     0.55695]],1,0.26074647903442383
170,15068,[[    0.76338     0.23662]],0,0.29504871368408203
171,15185,[[    0.66248     0.33752]],0,0.25829482078552246
172,15237,[[     0.2448      0.7552]],1,0.26609349250793457
173,15297,[[   0.068598      0.9314]],1,0.27554821968078613
174,15367,[[     0.1807      0.8193]],1,0.32859182357788086
175,15419,[[    0.22847     0.77153]],1,0.26308774948120117
176,15471,[[    0.10172     0.89828]],1,0.24608826637268066
177,15523,[[    0.20221     0.79779]],1,0.30370140075683594
178,15627,[[    0.55636     0.44364]],0,0.2580904960632324
179,15835,[[    0.21455     0.78545]],1,0.25415658950805664
180,15913,[[    0.29261     0.70739]],1,0.25910115242004395
181,15991,[[     0.4448      0.5552]],1,0.2462468147277832
182,16069,[[     0.7031      0.2969]],0,0.2797989845275879
183,16147,[[    0.14893     0.85107]],1,0.27352285385131836
184,16277,[[    0.45128     0.54872]],1,0.24654006958007812
185,16372,[[    0.19946     0.80054]],1,0.23741602897644043
186,16459,[[    0.62944     0.37056]],0,0.305772066116333
187,16537,[[    0.17064     0.82936]],1,0.255565881729126
188,16693,[[     0.3102      0.6898]],1,0.26732540130615234
189,16823,[[    0.12946     0.87054]],1,0.2782771587371826
190,16927,[[    0.14658     0.85342]],1,0.2503061294555664
191,17053,[[    0.57199     0.42801]],0,0.2664966583251953
192,17109,[[    0.40354     0.59646]],1,0.2530531883239746
193,17187,[[    0.75302     0.24698]],0,0.2533550262451172
194,17280,[[    0.31797     0.68203]],1,0.2568695545196533
195,17343,[[    0.29006     0.70994]],1,0.2589430809020996
196,17421,[[   0.034054     0.96595]],1,0.25922060012817383
197,17499,[[    0.59223     0.40777]],0,0.26697254180908203
198,17629,[[    0.27074     0.72926]],1,0.24480223655700684
199,17863,[[    0.12392     0.87608]],1,0.2605452537536621
200,17915,[[    0.61871     0.38129]],0,0.29638051986694336
201,18019,[[    0.49449     0.50551]],1,0.2790353298187256
202,18071,[[    0.73236     0.26764]],0,0.3040940761566162
203,18149,[[    0.62923     0.37077]],0,0.2864699363708496
204,18227,[[    0.75414     0.24586]],0,0.2907118797302246
205,18331,[[    0.67219     0.32781]],0,0.28539180755615234
206,18435,[[    0.32509     0.67491]],1,0.27566981315612793
207,18487,[[    0.16869     0.83131]],1,0.2704281806945801
208,18643,[[    0.35495     0.64505]],1,0.2934246063232422
209,18721,[[    0.25737     0.74263]],1,0.33060646057128906
210,18825,[[    0.76327     0.23673]],0,0.2601034641265869
211,18877,[[    0.70178     0.29822]],0,0.2641875743865967
212,18955,[[    0.31169     0.68831]],1,0.24082684516906738
213,19033,[[    0.39884     0.60116]],1,0.2696382999420166
214,19137,[[    0.79026     0.20974]],0,0.2577683925628662
215,19215,[[    0.21621     0.78379]],1,0.2482597827911377
216,19393,[[    0.24561     0.75439]],1,0.2523539066314697
217,19608,[[    0.09861     0.90139]],1,0.2843747138977051
218,19683,[[    0.61242     0.38758]],0,0.2633631229400635
219,19787,[[    0.53911     0.46089]],0,0.2575681209564209
220,19865,[[    0.44538     0.55462]],1,0.25586986541748047
221,19943,[[   0.058101      0.9419]],1,0.2726716995239258
222,20021,[[    0.85344     0.14656]],0,0.2553255558013916
223,20073,[[    0.35312     0.64688]],1,0.24672460556030273
224,20177,[[   0.092216     0.90778]],1,0.25487589836120605
225,20255,[[   0.053118     0.94688]],1,0.3258936405181885
226,20333,[[    0.50871     0.49129]],0,0.24884843826293945
227,20437,[[    0.42516     0.57484]],1,0.2637004852294922
228,20541,[[    0.59203     0.40797]],0,0.27521252632141113
229,20619,[[    0.13405     0.86595]],1,0.2590160369873047
230,20723,[[    0.55055     0.44945]],0,0.24778532981872559
231,20862,[[   0.070481     0.92952]],1,0.25974512100219727
232,21009,[[    0.48622     0.51378]],1,0.2475426197052002
233,21087,[[   0.021612     0.97839]],1,0.24531865119934082
234,21165,[[     0.7563      0.2437]],0,0.31654977798461914
235,21243,[[   0.055846     0.94415]],1,0.268235445022583
236,21321,[[    0.30951     0.69049]],1,0.2825930118560791
237,21399,[[    0.10173     0.89827]],1,0.25453901290893555
238,21477,[[    0.91279    0.087215]],0,0.2571556568145752
239,21607,[[    0.56208     0.43792]],0,0.26236963272094727
240,21685,[[    0.16889     0.83111]],1,0.24889779090881348
241,21789,[[    0.65025     0.34975]],0,0.25171637535095215
242,21867,[[    0.40401     0.59599]],1,0.28169989585876465
243,21919,[[     0.7313      0.2687]],0,0.24790096282958984
244,22075,[[     0.4097      0.5903]],1,0.25208520889282227
245,22153,[[    0.20911     0.79089]],1,0.26540184020996094
246,22231,[[    0.62115     0.37885]],0,0.2664988040924072
247,22325,[[    0.37313     0.62687]],1,0.2722153663635254
248,22387,[[    0.77044     0.22956]],0,0.2659904956817627
249,22439,[[    0.60687     0.39313]],0,0.2770555019378662
250,22493,[[   0.095211     0.90479]],1,0.34423255920410156
251,22547,[[    0.31765     0.68235]],1,0.2770657539367676
252,22607,[[    0.26289     0.73711]],1,0.29590821266174316
253,22673,[[   0.017567     0.98243]],1,0.28310608863830566
254,22751,[[    0.75315     0.24685]],0,0.2800600528717041
255,22803,[[   0.050495     0.94951]],1,0.342578649520874
256,22881,[[   0.027992     0.97201]],1,0.2811622619628906
257,22933,[[    0.45799     0.54201]],1,0.2615654468536377
258,22985,[[    0.19772     0.80228]],1,0.2778615951538086
259,23037,[[    0.47914     0.52086]],1,0.25385165214538574
260,23115,[[   0.072672     0.92733]],1,0.25988245010375977
261,23167,[[    0.19191     0.80809]],1,0.2417597770690918
262,23287,[[   0.081053     0.91895]],1,0.22908234596252441
263,23355,[[    0.87797     0.12203]],0,0.2803928852081299
264,23453,[[    0.64707     0.35293]],0,0.2601613998413086
265,23505,[[    0.90754    0.092457]],0,0.28092145919799805
266,23609,[[    0.72691     0.27309]],0,0.374788761138916
267,23661,[[    0.87855     0.12145]],0,0.26689767837524414
268,23765,[[    0.27653     0.72347]],1,0.265516996383667
269,23817,[[    0.65161     0.34839]],0,0.23998641967773438
270,23895,[[    0.30533     0.69467]],1,0.25554966926574707
271,23973,[[    0.32862     0.67138]],1,0.26430583000183105
272,24051,[[    0.47926     0.52074]],1,0.29525041580200195
273,24155,[[   0.084098      0.9159]],1,0.2566108703613281
274,24207,[[   0.021572     0.97843]],1,0.2432568073272705
275,24285,[[     0.2771      0.7229]],1,0.30194687843322754
276,24339,[[    0.37083     0.62917]],1,0.2665684223175049
277,24415,[[    0.15405     0.84595]],1,0.2633986473083496
278,24467,[[     0.4317      0.5683]],1,0.26209163665771484
279,24519,[[    0.83382     0.16618]],0,0.2598719596862793
280,24597,[[    0.73092     0.26908]],0,0.2616891860961914
281,24655,[[    0.22777     0.77223]],1,0.271744966506958
282,24753,[[    0.44849     0.55151]],1,0.261704683303833
283,24831,[[    0.35707     0.64293]],1,0.2757730484008789
284,24909,[[   0.050342     0.94966]],1,0.2597782611846924
285,24987,[[    0.27038     0.72962]],1,0.25121307373046875
286,25091,[[    0.13529     0.86471]],1,0.26097750663757324
287,25143,[[    0.39281     0.60719]],1,0.24796819686889648
288,25247,[[   0.072313     0.92769]],1,0.26892542839050293
289,25403,[[   0.055426     0.94457]],1,0.24583792686462402
290,25510,[[   0.059347     0.94065]],1,0.26715850830078125
291,25585,[[     0.3263      0.6737]],1,0.27564239501953125
292,25689,[[    0.25239     0.74761]],1,0.25281500816345215
293,25741,[[    0.17526     0.82474]],1,0.26303863525390625
294,25845,[[    0.60099     0.39901]],0,0.28251099586486816
295,25925,[[    0.31808     0.68192]],1,0.2813079357147217
296,26053,[[    0.17743     0.82257]],1,0.2657930850982666
297,26131,[[    0.18599     0.81401]],1,0.28631138801574707
298,26261,[[    0.18236     0.81764]],1,0.28026556968688965
299,26339,[[   0.070364     0.92964]],1,0.3218529224395752
300,26443,[[   0.018454     0.98155]],1,0.2787952423095703
301,26521,[[    0.82002     0.17998]],0,0.27603912353515625
302,26625,[[    0.93997    0.060028]],0,0.28833985328674316
303,26677,[[    0.78613     0.21387]],0,0.27976346015930176
304,26755,[[    0.82284     0.17716]],0,0.28069138526916504
305,26807,[[    0.95767    0.042325]],0,0.247786283493042
306,26885,[[    0.26912     0.73088]],1,0.24959015846252441
307,26989,[[     0.9939   0.0061034]],0,0.29285240173339844
308,27093,[[     0.8874      0.1126]],0,0.24650073051452637
309,27150,[[    0.83493     0.16507]],0,0.2638266086578369
310,27277,[[    0.94952    0.050478]],0,0.2581601142883301
311,27379,[[    0.45545     0.54455]],1,0.25227999687194824
312,27457,[[     0.9554    0.044595]],0,0.2464463710784912
313,27561,[[    0.52509     0.47491]],0,0.23532557487487793
314,27613,[[      0.985    0.015001]],0,0.2300262451171875
315,27717,[[    0.51028     0.48972]],0,0.2871675491333008
316,27795,[[    0.71015     0.28985]],0,0.258298397064209
317,27899,[[    0.73668     0.26332]],0,0.28765082359313965
318,27983,[[     0.9306    0.069397]],0,0.25743818283081055
319,28055,[[     0.4542      0.5458]],1,0.26027631759643555
320,28159,[[    0.72966     0.27034]],0,0.31781625747680664
321,28237,[[    0.87624     0.12376]],0,0.26912569999694824
322,28315,[[    0.93154    0.068465]],0,0.252286434173584
323,28471,[[     0.6262      0.3738]],0,0.2964894771575928
324,28601,[[    0.51056     0.48944]],0,0.23665809631347656
325,28757,[[     0.7617      0.2383]],0,0.2698237895965576
326,28835,[[    0.22874     0.77126]],1,0.2832155227661133
327,28887,[[    0.83999     0.16001]],0,0.264420747756958
328,28991,[[     0.5506      0.4494]],0,0.2689554691314697
329,29043,[[    0.62641     0.37359]],0,0.2724192142486572
330,29147,[[    0.49588     0.50412]],1,0.23729634284973145
331,29199,[[    0.44077     0.55923]],1,0.3137631416320801
332,29277,[[    0.46147     0.53853]],1,0.25291943550109863
333,29329,[[    0.72084     0.27916]],0,0.2618229389190674
334,29459,[[    0.87565     0.12435]],0,0.2693662643432617
335,29511,[[    0.78043     0.21957]],0,0.26912951469421387
336,29589,[[    0.52585     0.47415]],0,0.24168944358825684
337,29693,[[    0.87778     0.12222]],0,0.2588953971862793
338,29823,[[    0.66089     0.33911]],0,0.2503821849822998
339,29875,[[    0.96221     0.03779]],0,0.26902079582214355
340,29979,[[    0.56903     0.43097]],0,0.24647092819213867
341,30109,[[     0.2613      0.7387]],1,0.2440783977508545
342,30187,[[   0.090254     0.90975]],1,0.26714372634887695
343,30343,[[    0.34626     0.65374]],1,0.2767906188964844
344,30421,[[    0.69576     0.30424]],0,0.2898120880126953
345,30473,[[    0.76182     0.23818]],0,0.27266407012939453
346,30527,[[    0.69061     0.30939]],0,0.26952195167541504
347,30586,[[    0.10546     0.89454]],1,0.34130382537841797
348,30681,[[    0.61041     0.38959]],0,0.2837691307067871
349,30785,[[    0.40382     0.59618]],1,0.27301812171936035
350,30836,[[    0.17917     0.82083]],1,0.27698183059692383
351,30889,[[      0.086       0.914]],1,0.27300310134887695
352,30967,[[   0.071731     0.92827]],1,0.29021310806274414
353,31071,[[     0.1476      0.8524]],1,0.2747364044189453
354,31125,[[    0.26838     0.73162]],1,0.2654430866241455
355,31227,[[    0.11297     0.88703]],1,0.2470107078552246
356,31331,[[    0.34522     0.65478]],1,0.29082775115966797
357,31435,[[    0.15297     0.84703]],1,0.2693202495574951
358,31513,[[    0.00233     0.99767]],1,0.27181029319763184
359,31747,[[   0.025733     0.97427]],1,0.24175453186035156
360,31799,[[     0.1816      0.8184]],1,0.2586519718170166
361,31877,[[   0.012911     0.98709]],1,0.24709057807922363
362,31955,[[   0.068082     0.93192]],1,0.2676513195037842
363,32033,[[   0.063403      0.9366]],1,0.24259662628173828
364,32163,[[    0.39189     0.60811]],1,0.3213019371032715
365,32215,[[    0.35088     0.64912]],1,0.28469181060791016
366,32319,[[    0.18032     0.81968]],1,0.2455606460571289
367,32475,[[    0.51136     0.48864]],0,0.24572992324829102
368,32605,[[    0.11471     0.88529]],1,0.27470922470092773
369,32657,[[    0.39413     0.60587]],1,0.24369072914123535
370,32709,[[    0.50148     0.49852]],0,0.25473523139953613
371,32813,[[    0.53916     0.46084]],0,0.25568413734436035
372,32917,[[    0.28763     0.71237]],1,0.2846088409423828
373,32969,[[    0.76782     0.23218]],0,0.2609546184539795
374,33047,[[    0.96039    0.039611]],0,0.24152064323425293
375,33125,[[    0.18377     0.81623]],1,0.272005558013916
376,33281,[[    0.27961     0.72039]],1,0.24057698249816895
377,33437,[[    0.28088     0.71912]],1,0.25155067443847656
378,33515,[[   0.043598      0.9564]],1,0.2384016513824463
379,33645,[[    0.11219     0.88781]],1,0.26123833656311035
380,33697,[[    0.35675     0.64325]],1,0.29616689682006836
381,33775,[[    0.38693     0.61307]],1,0.27230000495910645
382,33827,[[    0.37654     0.62346]],1,0.2584390640258789
383,33931,[[    0.97427    0.025734]],0,0.2639486789703369
384,34009,[[     0.5243      0.4757]],0,0.3327901363372803
385,34087,[[     0.5271      0.4729]],0,0.27068400382995605
386,34165,[[    0.65555     0.34445]],0,0.24466395378112793
387,34269,[[    0.68276     0.31724]],0,0.27600646018981934
388,34375,[[     0.5258      0.4742]],0,0.28070688247680664
389,34425,[[    0.66109     0.33891]],0,0.28519105911254883
390,34477,[[    0.21406     0.78594]],1,0.2943258285522461
391,34581,[[    0.79421     0.20579]],0,0.28394603729248047
392,34659,[[    0.65392     0.34608]],0,0.2820017337799072
