,ind,preds,results,time
0,37,[[          1  3.6655e-10]],0,1.1653668880462646
1,103,[[          1  1.2129e-06]],0,0.33423399925231934
2,203,[[          1  3.6341e-08]],0,0.3263380527496338
3,351,[[          1  4.5892e-10]],0,0.26734304428100586
4,501,[[          1   7.388e-09]],0,0.2790360450744629
5,551,[[          1  7.3964e-09]],0,0.27639150619506836
6,651,[[          1  4.4892e-08]],0,0.2908751964569092
7,751,[[          1   7.626e-13]],0,0.26855897903442383
8,801,[[          1  4.2034e-16]],0,0.27756762504577637
9,904,[[          1  8.7276e-14]],0,0.28649210929870605
10,1058,[[          1  9.1426e-15]],0,0.31692075729370117
11,1251,[[          1  3.7173e-09]],0,0.29834628105163574
12,1343,[[          1  1.6801e-09]],0,0.28598594665527344
13,1404,[[          1  2.4326e-09]],0,0.26845598220825195
14,1459,[[          1  3.0656e-12]],0,0.26436448097229004
15,1601,[[          1  1.5943e-07]],0,0.271237850189209
16,1701,[[          1  1.5038e-06]],0,0.2836422920227051
17,1755,[[          1  6.6493e-11]],0,0.3125264644622803
18,1904,[[          1  5.5955e-10]],0,0.28881168365478516
19,1954,[[          1  4.9223e-10]],0,0.2915523052215576
20,2040,[[          1  4.6176e-08]],0,0.26689720153808594
21,2201,[[          1  3.3139e-07]],0,0.26436853408813477
22,2251,[[    0.99998  2.2705e-05]],0,0.2644186019897461
23,2301,[[          1  3.3454e-07]],0,0.24190640449523926
24,2401,[[    0.99999  6.4397e-06]],0,0.27115345001220703
25,2505,[[          1  7.7972e-10]],0,0.2713615894317627
26,2603,[[    0.99999  9.7853e-06]],0,0.2590351104736328
27,2653,[[          1  1.0043e-08]],0,0.25995826721191406
28,2850,[[    0.99985   0.0001531]],0,0.2933237552642822
29,2900,[[    0.99939  0.00060692]],0,0.26665377616882324
30,2951,[[    0.99999  8.4385e-06]],0,0.28065943717956543
31,3025,[[          1  2.4903e-07]],0,0.26204562187194824
32,3112,[[          1  1.8515e-09]],0,0.2718067169189453
33,3251,[[    0.99924  0.00076487]],0,0.26076722145080566
34,3350,[[          1  4.8994e-09]],0,0.2611076831817627
35,3475,[[          1  4.7585e-07]],0,0.23673725128173828
36,3550,[[    0.99876   0.0012355]],0,0.24930524826049805
37,3656,[[    0.99547    0.004531]],0,0.28892016410827637
38,3801,[[    0.99999  1.0014e-05]],0,0.2819089889526367
39,3901,[[    0.99947  0.00053475]],0,0.27281975746154785
40,4051,[[          1  1.9691e-07]],0,0.26445508003234863
41,4101,[[          1  2.8373e-06]],0,0.25299525260925293
42,4254,[[    0.99999  6.4899e-06]],0,0.25245094299316406
43,4305,[[          1  3.3552e-09]],0,0.2701609134674072
44,4404,[[    0.99999  1.1114e-05]],0,0.2568182945251465
45,4455,[[          1  9.6332e-11]],0,0.2628490924835205
46,4550,[[          1  4.5269e-06]],0,0.3046262264251709
47,4601,[[          1  8.5636e-08]],0,0.2795093059539795
48,4700,[[          1  1.8586e-08]],0,0.26215410232543945
49,4755,[[          1  3.5521e-06]],0,0.2670314311981201
50,4950,[[          1  3.1223e-08]],0,0.2957620620727539
51,5054,[[          1    2.08e-10]],0,0.29639554023742676
52,5154,[[          1  3.0159e-06]],0,0.2848663330078125
53,5204,[[          1  4.3021e-11]],0,0.2916526794433594
54,5301,[[          1  6.1291e-07]],0,0.31528401374816895
55,5404,[[          1   3.696e-12]],0,0.2837092876434326
56,5454,[[          1  4.6986e-11]],0,0.3031504154205322
57,5554,[[          1   5.063e-16]],0,0.2767181396484375
58,5654,[[          1  9.9882e-12]],0,0.2847626209259033
59,5804,[[          1  8.6064e-14]],0,0.2669191360473633
60,6003,[[          1  5.5897e-10]],0,0.27542662620544434
61,6104,[[          1  2.9045e-11]],0,0.25100183486938477
