,0,1,2,3,4
0,55,1,0,0.9125629663467407,[0.0]
1,254,1,0,0.9123439788818359,[0.0]
2,351,1,0,0.9178402423858643,[0.0]
3,554,1,0,0.9127969741821289,[0.0]
4,653,1,0,0.9149079322814941,[0.0]
5,704,1,0,0.9163511991500854,[0.0]
6,803,1,0,0.9108687043190002,[0.0]
7,946,1,0,0.9097300171852112,[0.0]
8,1001,1,0,0.9115935564041138,[0.0]
9,1051,1,0,0.909651517868042,[0.0]
10,1151,1,0,0.9088641405105591,[0.0]
11,1251,1,0,0.9092525839805603,[0.0]
12,1451,1,0,0.9101449847221375,[0.0]
13,1501,1,0,0.9102768301963806,[0.0]
14,1601,1,0,0.9116331934928894,[0.0]
15,1651,1,0,0.9087004065513611,[0.0]
16,1851,1,0,0.9088334441184998,[0.0]
17,1951,1,0,0.9121466875076294,[0.0]
18,2104,1,0,0.9115235209465027,[0.0]
19,2251,1,0,0.9122803807258606,[0.0]
20,2301,1,0,0.9121692180633545,[0.0]
21,2351,1,0,0.9118288159370422,[0.0]
22,2401,1,0,0.9139212369918823,[0.0]
23,2451,1,0,0.9140178561210632,[0.0]
24,2551,1,0,0.912438154220581,[0.0]
25,2601,1,0,0.9141132831573486,[0.0]
26,2651,1,0,0.9142727851867676,[0.0]
27,2701,1,0,0.9129218459129333,[0.0]
28,2850,1,0,0.9109723567962646,[0.0]
29,2975,1,0,0.91521817445755,[0.0]
30,3074,1,0,0.9159929156303406,[0.0]
31,3251,1,0,0.9158053994178772,[0.0]
32,3325,1,0,0.9153910875320435,[0.0]
33,3401,1,0,0.9170190691947937,[0.0]
34,3551,1,0,0.9143902659416199,[0.0]
35,3625,1,0,0.9141892790794373,[0.0]
36,3725,1,0,0.9157295227050781,[0.0]
37,3801,1,0,0.9155908823013306,[0.0]
38,3901,1,0,0.916875958442688,[0.0]
39,3975,1,0,0.9141430258750916,[0.0]
40,4101,1,0,0.9117458462715149,[0.0]
41,4304,1,0,0.9116160273551941,[0.0]
42,4405,1,0,0.9123750329017639,[0.0]
43,4550,1,0,0.9165794253349304,[0.0]
44,4605,1,0,0.9178844094276428,[0.0]
45,4750,1,0,0.9169698357582092,[0.0]
46,4855,1,0,0.9154447317123413,[0.0]
47,4950,1,0,0.916183590888977,[0.0]
48,5001,1,0,0.9163774251937866,[0.0]
49,5054,1,0,0.9148987531661987,[0.0]
50,5155,1,0,0.9172199964523315,[0.0]
51,5255,1,0,0.915427029132843,[0.0]
52,5306,1,0,0.9130038619041443,[0.0]
53,5400,1,0,0.915696918964386,[0.0]
54,5500,1,0,0.9163998961448669,[0.0]
55,5653,1,0,0.9201158881187439,[0.0]
56,5703,1,0,0.9207266569137573,[0.0]
57,5803,1,0,0.9176954030990601,[0.0]
58,5954,1,0,0.9221149682998657,[0.0]
59,6054,1,0,0.9234076142311096,[0.0]
60,6151,1,0,0.9202196002006531,[0.0]
61,6210,1,0,0.9180395007133484,[0.0]
62,6353,1,0,0.9124549627304077,[0.0]
63,6503,1,0,0.9178640246391296,[0.0]
64,6654,1,0,0.9184207320213318,[0.0]
65,6754,1,0,0.9157138466835022,[0.0]
66,6904,1,0,0.9158267974853516,[0.0]
67,7098,1,0,0.9201879501342773,[0.0]
68,7153,1,0,0.9156346321105957,[0.0]
69,7301,1,0,0.9164183735847473,[0.0]
70,7398,1,0,0.9178657531738281,[0.0]
71,7453,1,0,0.9174573421478271,[0.0]
72,7551,1,0,0.9161019325256348,[0.0]
73,7603,1,0,0.9157236218452454,[0.0]
74,7751,1,0,0.9183384776115417,[0.0]
75,7848,1,0,0.9146859645843506,[0.0]
76,7953,1,0,0.9152835011482239,[0.0]
77,8021,1,0,0.9127927422523499,[0.0]
78,8247,1,0,0.9112508296966553,[0.0]
79,8351,1,0,0.9113829135894775,[0.0]
80,8447,1,0,0.9121352434158325,[0.0]
81,8547,1,0,0.9112539291381836,[0.0]
82,8697,1,0,0.9142747521400452,[0.0]
83,8758,1,0,0.9138193130493164,[0.0]
84,8901,1,0,0.9175238013267517,[0.0]
85,8971,1,0,0.9151627421379089,[0.0]
86,9121,1,0,0.9136532545089722,[0.0]
87,9201,1,0,0.9159324765205383,[0.0]
88,9253,1,0,0.9165288209915161,[0.0]
89,9346,1,0,0.9111309051513672,[0.0]
90,9401,1,0,0.9122548699378967,[0.0]
91,9471,1,0,0.9121527075767517,[0.0]
92,9570,1,0,0.9101097583770752,[0.0]
93,9651,1,0,0.9101150035858154,[0.0]
94,9801,1,0,0.9168955087661743,[0.0]
95,10051,1,0,0.9085776805877686,[0.0]
96,10150,1,0,0.9126089811325073,[0.0]
97,10207,1,0,0.9119042158126831,[0.0]
98,10420,1,0,0.9133889675140381,[0.0]
99,10501,1,0,0.9153364300727844,[0.0]
100,10646,1,0,0.912534773349762,[0.0]
101,10701,1,0,0.9140511155128479,[0.0]
102,10801,1,0,0.9118727445602417,[0.0]
