,0,1,2,3,4
0,18,1,0,0.9101227521896362,[0.0]
1,107,1,0,0.9101345539093018,[0.0]
2,160,1,0,0.910072922706604,[0.0]
3,233,1,0,0.9079499840736389,[0.0]
4,313,1,0,0.9112569689750671,[0.0]
5,369,1,0,0.9112939238548279,[0.0]
6,469,1,0,0.9103818535804749,[0.0]
7,525,1,0,0.9091960191726685,[0.0]
8,580,1,0,0.9115170240402222,[0.0]
9,639,1,0,0.9096304178237915,[0.0]
10,833,1,0,0.9109333753585815,[0.0]
11,942,1,0,0.9088985919952393,[0.0]
12,1041,1,0,0.911693811416626,[0.0]
13,1097,1,0,0.912084698677063,[0.0]
14,1147,1,0,0.9128071069717407,[0.0]
15,1252,1,0,0.9104108214378357,[0.0]
16,1353,1,0,0.9122111797332764,[0.0]
17,1535,1,0,0.9102001786231995,[0.0]
18,1661,1,0,0.911780834197998,[0.0]
19,1743,1,0,0.9115455150604248,[0.0]
20,1816,1,0,0.9106339812278748,[0.0]
21,1925,1,0,0.911734938621521,[0.0]
22,2060,1,0,0.9118480086326599,[0.0]
23,2137,1,0,0.9119371771812439,[0.0]
24,2187,1,0,0.9113646149635315,[0.0]
25,2343,1,0,0.911368727684021,[0.0]
26,2422,1,0,0.909978449344635,[0.0]
27,2549,1,0,0.9102941155433655,[0.0]
28,2627,1,0,0.9116683602333069,[0.0]
29,2707,1,0,0.9102195501327515,[0.0]
30,2762,1,0,0.9111919403076172,[0.0]
31,2823,1,0,0.9104235768318176,[0.0]
32,2893,1,0,0.9097468256950378,[0.0]
33,3011,1,0,0.911738932132721,[0.0]
34,3173,1,0,0.9118221402168274,[0.0]
35,3225,1,0,0.9115422368049622,[0.0]
36,3339,1,0,0.9117547869682312,[0.0]
37,3410,1,0,0.9097433686256409,[0.0]
38,3462,1,0,0.9092916250228882,[0.0]
39,3513,1,0,0.9095219373703003,[0.0]
40,3615,1,0,0.9116528034210205,[0.0]
41,3822,1,0,0.9108755588531494,[0.0]
42,3901,1,0,0.9115360975265503,[0.0]
43,4161,1,0,0.9152827858924866,[0.0]
44,4291,1,0,0.8997876048088074,[0.0]
45,4369,1,0,0.9033277630805969,[0.0]
46,4421,1,0,0.9000730514526367,[0.0]
47,4535,1,0,0.9002863764762878,[0.0]
48,4685,1,0,0.8982478380203247,[0.0]
49,4763,1,0,0.9262566566467285,[0.0]
50,4840,1,0,0.8964638710021973,[0.0]
51,4895,1,0,0.8955065011978149,[0.0]
52,4998,1,0,0.8990328907966614,[0.0]
53,5073,1,0,0.8952075839042664,[0.0]
54,5153,1,0,0.9116640090942383,[0.0]
55,5206,1,0,0.901337742805481,[0.0]
56,5357,1,0,0.9078304767608643,[0.0]
57,5515,1,0,0.8999208807945251,[0.0]
58,5572,1,0,0.8973309993743896,[0.0]
59,5667,1,0,0.9057555794715881,[0.0]
60,5733,1,0,0.9175158739089966,[0.0]
61,5804,1,0,0.9089246392250061,[0.0]
62,5879,1,0,0.8961323499679565,[0.0]
63,5934,1,0,0.8976232409477234,[0.0]
64,6059,1,0,0.9004347920417786,[0.0]
65,6137,1,0,0.9161481857299805,[0.0]
66,6319,1,0,0.9026635885238647,[0.0]
67,6475,1,0,0.8981581926345825,[0.0]
68,6596,1,0,0.9148215651512146,[0.0]
69,6678,1,0,0.9146989583969116,[0.0]
70,6771,1,0,0.9012418985366821,[0.0]
71,6886,1,0,0.9215983748435974,[0.0]
72,6999,1,0,0.9198954105377197,[0.0]
73,7077,1,0,0.9101064801216125,[0.0]
74,7283,1,0,0.9221112132072449,[0.0]
75,7363,1,0,0.9229088425636292,[0.0]
76,7467,1,0,0.92640221118927,[0.0]
77,7553,1,0,0.9031149744987488,[0.0]
78,7648,1,0,0.9023083448410034,[0.0]
79,7708,1,0,0.9167625308036804,[0.0]
80,7812,1,0,0.9011557102203369,[0.0]
81,7872,1,0,0.9011043310165405,[0.0]
82,8006,1,0,0.899118185043335,[0.0]
83,8061,1,0,0.9035328030586243,[0.0]
84,8139,1,0,0.9022946357727051,[0.0]
85,8201,1,0,0.9166122674942017,[0.0]
86,8274,1,0,0.9249294400215149,[0.0]
87,8344,1,0,0.9010371565818787,[0.0]
88,8399,1,0,0.9016115069389343,[0.0]
89,8507,1,0,0.8999823927879333,[0.0]
90,8559,1,0,0.901068389415741,[0.0]
91,8632,1,0,0.9004052877426147,[0.0]
92,8755,1,0,0.9268555641174316,[0.0]
93,8887,1,0,0.9092798829078674,[0.0]
94,8947,1,0,0.9213545322418213,[0.0]
95,9002,1,0,0.9036493897438049,[0.0]
96,9079,1,0,0.9154393076896667,[0.0]
97,9157,1,0,0.9027771353721619,[0.0]
98,9234,1,0,0.9050593972206116,[0.0]
99,9293,1,0,0.9052770733833313,[0.0]
100,9413,1,0,0.900958240032196,[0.0]
101,9530,1,0,0.9046446681022644,[0.0]
102,9647,1,0,0.9033395648002625,[0.0]
103,9725,1,0,0.905729353427887,[0.0]
104,9798,1,0,0.9074129462242126,[0.0]
105,9933,1,0,0.9121367335319519,[0.0]
106,10011,1,0,0.9102290272712708,[0.0]
107,10167,1,0,0.9074775576591492,[0.0]
108,10275,1,0,0.9078729152679443,[0.0]
109,10374,1,0,0.908601701259613,[0.0]
110,10566,1,0,0.9161091446876526,[0.0]
111,10635,1,0,0.9184470772743225,[0.0]
112,10713,1,0,0.9270851016044617,[0.0]
113,10791,1,0,0.9282096028327942,[0.0]
114,10873,1,0,0.9235225319862366,[0.0]
115,11025,1,0,0.9274010062217712,[0.0]
116,11139,1,0,0.9258437156677246,[0.0]
117,11219,1,0,0.9247095584869385,[0.0]
118,11337,1,0,0.9279043674468994,[0.0]
119,11389,1,0,0.9276531338691711,[0.0]
120,11545,1,0,0.9287748336791992,[0.0]
121,11654,1,0,0.9261084794998169,[0.0]
122,11731,1,0,0.928403377532959,[0.0]
123,11808,1,0,0.9244716763496399,[0.0]
124,11909,1,0,0.929472029209137,[0.0]
125,12042,1,0,0.9267152547836304,[0.0]
126,12136,1,0,0.9255384802818298,[0.0]
127,12247,1,0,0.9267808794975281,[0.0]
128,12377,1,0,0.9277271032333374,[0.0]
129,12533,1,0,0.923748254776001,[0.0]
130,12637,1,0,0.9279053807258606,[0.0]
131,12741,1,0,0.9255363345146179,[0.0]
132,12847,1,0,0.9258983135223389,[0.0]
133,12897,1,0,0.9251853227615356,[0.0]
134,13105,1,0,0.9242058396339417,[0.0]
135,13185,1,0,0.9241796731948853,[0.0]
136,13339,1,0,0.9241135120391846,[0.0]
137,13421,1,0,0.9271778464317322,[0.0]
138,13498,1,0,0.9284126162528992,[0.0]
139,13599,1,0,0.9262175559997559,[0.0]
140,13703,1,0,0.9254337549209595,[0.0]
141,13829,1,0,0.92607581615448,[0.0]
142,13937,1,0,0.9253451228141785,[0.0]
143,14041,1,0,0.9243830442428589,[0.0]
144,14097,1,0,0.9241026043891907,[0.0]
145,14227,1,0,0.9247013926506042,[0.0]
146,14326,1,0,0.9257789254188538,[0.0]
147,14381,1,0,0.9245647192001343,[0.0]
148,14441,1,0,0.922274649143219,[0.0]
149,14541,1,0,0.9243574142456055,[0.0]
150,14694,1,0,0.9242933988571167,[0.0]
151,14769,1,0,0.9250360727310181,[0.0]
152,14873,1,0,0.9213459491729736,[0.0]
153,14925,1,0,0.9235793352127075,[0.0]
154,15020,1,0,0.922099769115448,[0.0]
155,15135,1,0,0.9230906963348389,[0.0]
156,15263,1,0,0.9116147756576538,[0.0]
157,15315,1,0,0.9072037935256958,[0.0]
158,15439,1,0,0.9173673391342163,[0.0]
159,15526,1,0,0.9098531007766724,[0.0]
160,15681,1,0,0.9048951864242554,[0.0]
161,15786,1,0,0.90310138463974,[0.0]
162,15840,1,0,0.9051304459571838,[0.0]
163,15917,1,0,0.9017998576164246,[0.0]
164,16017,1,0,0.9196153283119202,[0.0]
165,16095,1,0,0.9054862856864929,[0.0]
166,16173,1,0,0.9087128043174744,[0.0]
167,16245,1,0,0.907138466835022,[0.0]
168,16329,1,0,0.9177829623222351,[0.0]
169,16438,1,0,0.9068557620048523,[0.0]
170,16511,1,0,0.9102351665496826,[0.0]
171,16567,1,0,0.9108998775482178,[0.0]
172,16645,1,0,0.9096322059631348,[0.0]
173,16771,1,0,0.9073650240898132,[0.0]
174,16878,1,0,0.9066572785377502,[0.0]
175,16956,1,0,0.9050598740577698,[0.0]
176,17187,1,0,0.9118437767028809,[0.0]
177,17352,1,0,0.9226986765861511,[0.0]
178,17429,1,0,0.9287304282188416,[0.0]
179,17551,1,0,0.9235384464263916,[0.0]
180,17762,1,0,0.9150338768959045,[0.0]
181,17824,1,0,0.9104117155075073,[0.0]
182,17875,1,0,0.917795717716217,[0.0]
183,17974,1,0,0.9078495502471924,[0.0]
184,18071,1,0,0.908214807510376,[0.0]
185,18125,1,0,0.9034906625747681,[0.0]
186,18183,1,0,0.9072932004928589,[0.0]
187,18280,1,0,0.9048150181770325,[0.0]
188,18435,1,0,0.9109916687011719,[0.0]
189,18539,1,0,0.9090189933776855,[0.0]
190,18646,1,0,0.9058773517608643,[0.0]
191,18698,1,0,0.9094630479812622,[0.0]
192,18902,1,0,0.9063500761985779,[0.0]
193,19085,1,0,0.9054425358772278,[0.0]
194,19140,1,0,0.9054325222969055,[0.0]
195,19240,1,0,0.9037865400314331,[0.0]
196,19319,1,0,0.9053799510002136,[0.0]
197,19423,1,0,0.9046834111213684,[0.0]
198,19631,1,0,0.9019029140472412,[0.0]
199,19730,1,0,0.9069085121154785,[0.0]
200,19839,1,0,0.9044411182403564,[0.0]
201,19932,1,0,0.9061422944068909,[0.0]
202,19991,1,0,0.9042562246322632,[0.0]
203,20073,1,0,0.9053618907928467,[0.0]
204,20202,1,0,0.9035375714302063,[0.0]
205,20319,1,0,0.9048728346824646,[0.0]
206,20463,1,0,0.9046310782432556,[0.0]
207,20515,1,0,0.90238356590271,[0.0]
208,20625,1,0,0.9021652936935425,[0.0]
209,20753,1,0,0.9031639099121094,[0.0]
210,20833,1,0,0.9038698077201843,[0.0]
211,20909,1,0,0.9030061960220337,[0.0]
212,20959,1,0,0.9045576453208923,[0.0]
213,21009,1,0,0.9060576558113098,[0.0]
214,21160,1,0,0.9030701518058777,[0.0]
215,21246,1,0,0.9043195843696594,[0.0]
216,21333,1,0,0.9017208218574524,[0.0]
217,21404,1,0,0.9082953333854675,[0.0]
218,21463,1,0,0.9064085483551025,[0.0]
219,21529,1,0,0.9060081243515015,[0.0]
220,21659,1,0,0.9081648588180542,[0.0]
221,21763,1,0,0.9063885807991028,[0.0]
222,21965,1,0,0.9047560691833496,[0.0]
223,22078,1,0,0.9091523885726929,[0.0]
224,22231,1,0,0.9094940423965454,[0.0]
225,22309,1,0,0.9078778624534607,[0.0]
226,22387,1,0,0.9060497283935547,[0.0]
227,22539,1,0,0.9041722416877747,[0.0]
228,22647,1,0,0.9030229449272156,[0.0]
229,22701,1,0,0.903386652469635,[0.0]
230,22751,1,0,0.9042385220527649,[0.0]
231,22855,1,0,0.9042523503303528,[0.0]
232,22922,1,0,0.9037533402442932,[0.0]
233,23016,1,0,0.9208900928497314,[0.0]
234,23115,1,0,0.899888277053833,[0.0]
235,23171,1,0,0.9065457582473755,[0.0]
236,23271,1,0,0.8996981382369995,[0.0]
237,23427,1,0,0.9080579280853271,[0.0]
238,23479,1,0,0.9098818302154541,[0.0]
239,23583,1,0,0.9093822240829468,[0.0]
240,23635,1,0,0.9044618010520935,[0.0]
241,23695,1,0,0.9083415865898132,[0.0]
242,23817,1,0,0.9099381566047668,[0.0]
243,23921,1,0,0.9086269736289978,[0.0]
244,23982,1,0,0.9115644693374634,[0.0]
245,24076,1,0,0.9079400300979614,[0.0]
246,24211,1,0,0.9108007550239563,[0.0]
247,24289,1,0,0.9103955030441284,[0.0]
248,24385,1,0,0.9059134125709534,[0.0]
249,24443,1,0,0.9090360999107361,[0.0]
250,24545,1,0,0.9085992574691772,[0.0]
251,24597,1,0,0.9055887460708618,[0.0]
252,24753,1,0,0.9099295735359192,[0.0]
253,24808,1,0,0.9101479649543762,[0.0]
254,24922,1,0,0.908404529094696,[0.0]
255,25017,1,0,0.9110840559005737,[0.0]
256,25221,1,0,0.9114282727241516,[0.0]
