,0,1,2,3,4
0,37,1,0,0.8301243185997009,[0.0]
1,151,1,0,0.8129450678825378,[0.0]
2,201,1,0,0.8209449052810669,[0.0]
3,256,1,0,0.823817253112793,[0.0]
4,354,1,0,0.8207994103431702,[0.0]
5,601,1,0,0.8217320442199707,[0.0]
6,651,1,0,0.8282252550125122,[0.0]
7,751,1,0,0.8264437913894653,[0.0]
8,801,1,0,0.8193221092224121,[0.0]
9,951,1,0,0.8407557606697083,[0.0]
10,1001,1,0,0.8589513897895813,[0.0]
11,1101,1,0,0.847513735294342,[0.0]
12,1151,1,0,0.8559603095054626,[0.0]
13,1205,1,0,0.8513658046722412,[0.0]
14,1305,1,0,0.8183912038803101,[0.0]
15,1404,1,0,0.826397716999054,[0.0]
16,1503,1,0,0.8475418090820312,[0.0]
17,1601,1,0,0.8461304306983948,[0.0]
18,1951,1,0,0.8537787199020386,[0.0]
19,2001,1,0,0.8438141345977783,[0.0]
20,2201,1,0,0.8386855721473694,[0.0]
21,2251,1,0,0.8332840204238892,[0.0]
22,2451,1,0,0.8323999643325806,[0.0]
23,2601,1,0,0.8265828490257263,[0.0]
24,2701,1,0,0.817579984664917,[0.0]
25,2801,1,0,0.8258781433105469,[0.0]
26,2851,1,0,0.8193725347518921,[0.0]
27,2951,1,0,0.8311787843704224,[0.0]
28,3051,1,0,0.8427519798278809,[0.0]
29,3151,1,0,0.8386939764022827,[0.0]
30,3201,1,0,0.8408532738685608,[0.0]
31,3351,1,0,0.8332211375236511,[0.0]
32,3450,1,0,0.8293653130531311,[0.0]
33,3601,1,0,0.8435139656066895,[0.0]
34,3651,1,0,0.8439785242080688,[0.0]
35,3751,1,0,0.8251945972442627,[0.0]
36,3950,1,0,0.8388621211051941,[0.0]
37,4000,1,0,0.8536996245384216,[0.0]
38,4100,1,0,0.858202338218689,[0.0]
39,4199,1,0,0.8557440042495728,[0.0]
40,4304,1,0,0.8467826247215271,[0.0]
41,4456,1,0,0.8436777591705322,[0.0]
42,4551,1,0,0.8395429849624634,[0.0]
43,4701,1,0,0.8484454154968262,[0.0]
44,4851,1,0,0.8337995409965515,[0.0]
45,5001,1,0,0.828711748123169,[0.0]
46,5054,1,0,0.8026372790336609,[0.0]
47,5154,1,0,0.8189945220947266,[0.0]
48,5304,1,0,0.831760048866272,[0.0]
49,5451,1,0,0.8270183801651001,[0.0]
50,5504,1,0,0.8282602429389954,[0.0]
51,5601,1,0,0.8260399699211121,[0.0]
52,5653,1,0,0.8251248002052307,[0.0]
53,5753,1,0,0.8228895664215088,[0.0]
54,6003,1,0,0.8546016216278076,[0.0]
55,6053,1,0,0.8472565412521362,[0.0]
56,6253,1,0,0.8807992935180664,[0.0]
57,6404,1,0,0.8677736520767212,[0.0]
58,6504,1,0,0.8592575192451477,[0.0]
59,6554,1,0,0.8592538237571716,[0.0]
60,6653,1,0,0.8444425463676453,[0.0]
61,6753,1,0,0.8492010831832886,[0.0]
62,6853,1,0,0.8257194757461548,[0.0]
63,6904,1,0,0.8427482843399048,[0.0]
64,7003,1,0,0.8360480666160583,[0.0]
65,7053,1,0,0.8283923268318176,[0.0]
66,7251,1,0,0.8407952189445496,[0.0]
67,7303,1,0,0.8272622227668762,[0.0]
68,7453,1,0,0.8245884776115417,[0.0]
69,7601,1,0,0.8137731552124023,[0.0]
70,7651,1,0,0.8059162497520447,[0.0]
71,7751,1,0,0.8271043300628662,[0.0]
72,8001,1,0,0.8433489203453064,[0.0]
73,8097,1,0,0.8318890929222107,[0.0]
74,8148,1,0,0.8371593356132507,[0.0]
75,8251,1,0,0.8432585597038269,[0.0]
76,8401,1,0,0.8337757587432861,[0.0]
77,8451,1,0,0.8366897702217102,[0.0]
78,8501,1,0,0.8379320502281189,[0.0]
79,8651,1,0,0.8263142704963684,[0.0]
80,8801,1,0,0.84066241979599,[0.0]
81,8901,1,0,0.8352685570716858,[0.0]
82,9001,1,0,0.8379850387573242,[0.0]
83,9151,1,0,0.8344706296920776,[0.0]
84,9303,1,0,0.8377363085746765,[0.0]
85,9401,1,0,0.8399665355682373,[0.0]
86,9451,1,0,0.8488398194313049,[0.0]
87,9501,1,0,0.840775728225708,[0.0]
88,9601,1,0,0.8385347723960876,[0.0]
89,9701,1,0,0.8488005995750427,[0.0]
90,9801,1,0,0.8417706489562988,[0.0]
91,9895,1,0,0.8392326831817627,[0.0]
92,9951,1,0,0.8330990076065063,[0.0]
93,10101,1,0,0.8351870775222778,[0.0]
94,10195,1,0,0.8388765454292297,[0.0]
95,10445,1,0,0.8293927311897278,[0.0]
96,10501,1,0,0.8449564576148987,[0.0]
97,10595,1,0,0.826892614364624,[0.0]
98,10696,1,0,0.8455836772918701,[0.0]
99,10751,1,0,0.8285108208656311,[0.0]
100,10901,1,0,0.8371896147727966,[0.0]
101,11001,1,0,0.8219688534736633,[0.0]
102,11144,1,0,0.8331732153892517,[0.0]
103,11200,1,0,0.8346240520477295,[0.0]
104,11251,1,0,0.8381805419921875,[0.0]
105,11395,1,0,0.8285236358642578,[0.0]
106,11501,1,0,0.813500702381134,[0.0]
107,11644,1,0,0.8230425715446472,[0.0]
108,11701,1,0,0.827379584312439,[0.0]
109,11801,1,0,0.829097330570221,[0.0]
110,11851,1,0,0.8272094130516052,[0.0]
111,12001,1,0,0.832481324672699,[0.0]
112,12101,1,0,0.8378441333770752,[0.0]
113,12244,1,0,0.8125054240226746,[0.0]
114,12300,1,0,0.8291342258453369,[0.0]
115,12501,1,0,0.8329736590385437,[0.0]
116,12644,1,0,0.8378546833992004,[0.0]
117,12751,1,0,0.8409824371337891,[0.0]
118,12893,1,0,0.8357208371162415,[0.0]
119,12943,1,0,0.8328781723976135,[0.0]
120,12994,1,0,0.8293410539627075,[0.0]
121,13104,1,0,0.8177087306976318,[0.0]
122,13193,1,0,0.8311336636543274,[0.0]
123,13251,1,0,0.8286787271499634,[0.0]
124,13394,1,0,0.8390005230903625,[0.0]
125,13501,1,0,0.8297459483146667,[0.0]
126,13601,1,0,0.8283974528312683,[0.0]
127,13701,1,0,0.8367345929145813,[0.0]
128,13751,1,0,0.833717942237854,[0.0]
129,13801,1,0,0.834553062915802,[0.0]
130,13901,1,0,0.8343483805656433,[0.0]
131,13951,1,0,0.8497183322906494,[0.0]
132,14043,1,0,0.8451913595199585,[0.0]
133,14151,1,0,0.8357617855072021,[0.0]
134,14201,1,0,0.8412477374076843,[0.0]
135,14343,1,0,0.8315487504005432,[0.0]
136,14397,1,0,0.8345683813095093,[0.0]
137,14501,1,0,0.8207958340644836,[0.0]
138,14593,1,0,0.8340221643447876,[0.0]
139,14704,1,0,0.8317537903785706,[0.0]
140,14801,1,0,0.8480134010314941,[0.0]
141,14893,1,0,0.8345526456832886,[0.0]
142,14951,1,0,0.8460589647293091,[0.0]
143,15003,1,0,0.8435878157615662,[0.0]
144,15101,1,0,0.8382030725479126,[0.0]
145,15151,1,0,0.847091555595398,[0.0]
146,15251,1,0,0.8344091176986694,[0.0]
147,15301,1,0,0.8255114555358887,[0.0]
148,15401,1,0,0.8492177128791809,[0.0]
149,15497,1,0,0.8324605226516724,[0.0]
150,15551,1,0,0.8480951189994812,[0.0]
151,15601,1,0,0.8398005366325378,[0.0]
152,15751,1,0,0.8289439678192139,[0.0]
153,15946,1,0,0.8398451209068298,[0.0]
154,16051,1,0,0.841446042060852,[0.0]
155,16251,1,0,0.8525110483169556,[0.0]
156,16344,1,0,0.8365029692649841,[0.0]
157,16401,1,0,0.8191776871681213,[0.0]
158,16651,1,0,0.84347003698349,[0.0]
159,16801,1,0,0.8463166952133179,[0.0]
160,16951,1,0,0.8353486061096191,[0.0]
161,17051,1,0,0.8454284071922302,[0.0]
162,17101,1,0,0.8516508936882019,[0.0]
163,17245,1,0,0.8512474894523621,[0.0]
164,17295,1,0,0.8590061068534851,[0.0]
165,17351,1,0,0.8570992946624756,[0.0]
166,17451,1,0,0.8529665470123291,[0.0]
167,17551,1,0,0.8531835079193115,[0.0]
168,17651,1,0,0.8514630198478699,[0.0]
169,17751,1,0,0.8528984189033508,[0.0]
170,17851,1,0,0.8539533019065857,[0.0]
171,17951,1,0,0.8506152629852295,[0.0]
172,18051,1,0,0.8542388677597046,[0.0]
173,18239,1,0,0.7608978152275085,[0.0]
174,18294,1,0,0.8473498821258545,[0.0]
175,18351,1,0,0.8630714416503906,[0.0]
176,18501,1,0,0.8759389519691467,[0.0]
177,18551,1,0,0.8555096983909607,[0.0]
178,18751,1,0,0.8635611534118652,[0.0]
179,18801,1,0,0.8514432311058044,[0.0]
180,18951,1,0,0.8649346828460693,[0.0]
181,19008,1,0,0.8666151762008667,[0.0]
182,19059,1,0,0.8465743660926819,[0.0]
183,19110,1,0,0.8480610847473145,[0.0]
184,19210,1,0,0.8556798100471497,[0.0]
185,19410,1,0,0.8480812907218933,[0.0]
186,19460,1,0,0.8406152725219727,[0.0]
187,19560,1,0,0.8510486483573914,[0.0]
188,19643,1,0,0.8420392274856567,[0.0]
189,19694,1,0,0.8463543653488159,[0.0]
190,19857,1,0,0.9068373441696167,[0.0]
191,19958,1,0,0.8966044783592224,[0.0]
192,20041,1,0,0.8849996328353882,[0.0]
193,20109,1,0,0.8796960115432739,[0.0]
194,20309,1,0,0.867667555809021,[0.0]
195,20407,1,0,0.8682487607002258,[0.0]
196,20457,1,0,0.8563206791877747,[0.0]
197,20512,1,0,0.8603119850158691,[0.0]
198,20660,1,0,0.8614193201065063,[0.0]
199,20760,1,0,0.8610738515853882,[0.0]
200,20907,1,0,0.8549760580062866,[0.0]
201,21110,1,0,0.4332410991191864,[0.0]
202,21208,1,0,0.4462614357471466,[0.0]
203,21259,1,0,0.4330545961856842,[0.0]
204,21310,1,0,0.37346959114074707,[0.0]
205,21407,1,0,0.4198065996170044,[0.0]
206,21507,1,0,0.4133640229701996,[0.0]
207,21559,1,0,0.5064131021499634,[0.0]
208,21711,1,0,0.6759904623031616,[0.0]
209,21856,1,0,0.4418925642967224,[0.0]
210,21958,2,0,0.5554757118225098,"[0.0, 0.0]"
211,22012,1,0,0.3732554316520691,[0.0]
212,22208,1,0,0.3708789348602295,[0.0]
213,22258,1,0,0.5039927363395691,[0.0]
214,22355,2,0,0.46407487988471985,"[0.0, 0.0]"
215,22457,2,0,0.36060085892677307,"[0.0, 0.0]"
216,22512,2,0,0.41349032521247864,"[0.0, 0.0]"
217,22628,1,0,0.6296650171279907,[0.0]
218,22709,1,0,0.6350827813148499,[0.0]
219,22858,1,0,0.5566000938415527,[0.0]
