,0,1,2,3,4
0,37,1,0,0.9120633006095886,[0.0]
1,301,1,0,0.9093284606933594,[0.0]
2,451,1,0,0.9210531711578369,[0.0]
3,501,1,0,0.9103059768676758,[0.0]
4,601,1,0,0.9119107723236084,[0.0]
5,701,1,0,0.9212591648101807,[0.0]
6,801,1,0,0.9158042669296265,[0.0]
7,851,1,0,0.9117271304130554,[0.0]
8,951,1,0,0.9182707667350769,[0.0]
9,1001,1,0,0.9220481514930725,[0.0]
10,1104,1,0,0.9160853028297424,[0.0]
11,1201,1,0,0.9147641062736511,[0.0]
12,1304,1,0,0.9117093682289124,[0.0]
13,1451,1,0,0.9180809855461121,[0.0]
14,1501,1,0,0.9107962250709534,[0.0]
15,1701,1,0,0.9160345196723938,[0.0]
16,1851,1,0,0.9197067022323608,[0.0]
17,1951,1,0,0.9209506511688232,[0.0]
18,2001,1,0,0.9217405915260315,[0.0]
19,2051,1,0,0.9190416932106018,[0.0]
20,2201,1,0,0.9128958582878113,[0.0]
21,2255,1,0,0.9119548797607422,[0.0]
22,2401,1,0,0.9109397530555725,[0.0]
23,2451,1,0,0.9217952489852905,[0.0]
24,2601,1,0,0.9131379723548889,[0.0]
25,2701,1,0,0.9157412052154541,[0.0]
26,2751,1,0,0.9131158590316772,[0.0]
27,2803,1,0,0.9111748933792114,[0.0]
28,2944,1,0,0.9072500467300415,[0.0]
29,3024,1,0,0.9100419282913208,[0.0]
30,3124,1,0,0.9139537215232849,[0.0]
31,3224,1,0,0.9093341827392578,[0.0]
32,3355,1,0,0.9093791246414185,[0.0]
33,3451,1,0,0.9085212349891663,[0.0]
34,3574,1,0,0.9199786186218262,[0.0]
35,3673,1,0,0.9107702970504761,[0.0]
36,3745,1,0,0.9084557890892029,[0.0]
37,3801,1,0,0.9086068272590637,[0.0]
38,3900,1,0,0.9113866686820984,[0.0]
39,3950,1,0,0.9121023416519165,[0.0]
40,4051,1,0,0.9076012372970581,[0.0]
41,4101,1,0,0.9159371852874756,[0.0]
42,4253,1,0,0.907480001449585,[0.0]
43,4349,1,0,0.9095326662063599,[0.0]
44,4454,1,0,0.9174869656562805,[0.0]
45,4550,1,0,0.9102182984352112,[0.0]
